1999-03-26T00:00:02.5   85.000029  -11.699  -5.618  18.665   -8.712   9.544  18.704    0.140   -221.69 -1760.23    84.72  -1761.18  -225.36    46.64  1
1999-03-26T00:00:07.5   85.000087  -11.554  -5.313  18.571   -8.379   9.481  18.615    0.162   -221.60 -1759.79    93.00  -1760.89  -225.53    54.93  1
1999-03-26T00:00:12.5   85.000145  -11.852  -5.445  18.294   -8.575   9.743  18.339    0.056   -221.50 -1759.31   101.28  -1760.56  -225.70    63.22  1
1999-03-26T00:00:17.5   85.000203  -12.299  -5.471  18.037   -8.707  10.175  18.088    0.064   -221.40 -1758.79   109.56  -1760.18  -225.86    71.50  1
1999-03-26T00:00:22.5   85.000260  -12.199  -5.545  18.075   -8.755  10.058  18.123    0.093   -221.30 -1758.24   117.83  -1759.77  -226.02    79.78  1
1999-03-26T00:00:27.5   85.000318  -12.667  -5.734  17.840   -9.050  10.469  17.891    0.048   -221.19 -1757.64   126.10  -1759.33  -226.17    88.05  1
1999-03-26T00:00:32.5   85.000376  -13.016  -5.757  17.937   -9.161  10.799  17.993    0.056   -221.07 -1757.01   134.36  -1758.84  -226.31    96.33  1
1999-03-26T00:00:37.5   85.000434  -12.673  -5.648  18.037   -8.973  10.492  18.090    0.158   -220.96 -1756.35   142.62  -1758.32  -226.45   104.60  1
1999-03-26T00:00:42.5   85.000492  -12.461  -5.512  17.970   -8.787  10.322  18.023    0.089   -220.83 -1755.64   150.88  -1757.76  -226.59   112.87  1
1999-03-26T00:00:47.5   85.000550  -12.394  -5.418  17.874   -8.677  10.282  17.928    0.084   -220.70 -1754.90   159.13  -1757.17  -226.72   121.13  1
1999-03-26T00:00:52.5   85.000608  -12.486  -5.486  17.753   -8.764  10.356  17.807    0.052   -220.57 -1754.12   167.38  -1756.53  -226.85   129.39  1
1999-03-26T00:00:57.5   85.000666  -12.628  -5.695  17.781   -9.003  10.442  17.833    0.043   -220.43 -1753.30   175.63  -1755.86  -226.97   137.65  1
1999-03-26T00:01:02.5   85.000723  -12.993  -5.849  17.805   -9.243  10.756  17.859    0.062   -220.29 -1752.45   183.87  -1755.15  -227.09   145.91  1
1999-03-26T00:01:07.5   85.000781  -13.175  -6.027  17.871   -9.462  10.886  17.922    0.075   -220.14 -1751.55   192.11  -1754.39  -227.20   154.16  1
1999-03-26T00:01:12.5   85.000839  -13.403  -6.193  17.909   -9.681  11.064  17.961    0.069   -219.99 -1750.61   200.35  -1753.60  -227.30   162.41  1
1999-03-26T00:01:17.5   85.000897  -13.549  -6.242  18.226   -9.771  11.188  18.278    0.099   -219.83 -1749.63   208.58  -1752.77  -227.41   170.66  1
1999-03-26T00:01:22.5   85.000955  -13.755  -6.283  18.889   -9.874  11.363  18.944    0.134   -219.66 -1748.61   216.80  -1751.90  -227.50   178.91  1
1999-03-26T00:01:27.5   85.001013  -13.645  -6.266  19.454   -9.841  11.249  19.507    0.085   -219.50 -1747.56   225.03  -1750.99  -227.59   187.15  1
1999-03-26T00:01:32.5   85.001071  -13.506  -6.174  19.643   -9.722  11.133  19.696    0.079   -219.32 -1746.47   233.24  -1750.04  -227.68   195.39  1
1999-03-26T00:01:37.5   85.001128  -13.390  -5.780  19.810   -9.315  11.115  19.870    0.140   -219.15 -1745.34   241.46  -1749.06  -227.76   203.62  1
1999-03-26T00:01:42.5   85.001186  -13.219  -5.236  19.743   -8.744  11.087  19.813    0.167   -218.97 -1744.18   249.67  -1748.04  -227.84   211.85  1
1999-03-26T00:01:47.5   85.001244  -13.244  -4.753  19.653   -8.281  11.233  19.735    0.118   -218.78 -1742.97   257.87  -1746.98  -227.91   220.07  1
