1999-03-11T00:00:02.5   70.000029    5.114   4.060  -3.890   -4.942   4.303  -3.851    0.107    -41.16   237.16 -1746.30   -201.06   -44.54 -1750.75  0
1999-03-11T00:00:07.5   70.000087    5.007   3.429  -3.884   -4.302   4.322  -3.837    0.142    -42.77   245.28 -1745.15   -208.71   -47.76 -1749.78  0
1999-03-11T00:00:12.5   70.000145    4.740   3.057  -3.616   -3.888   4.128  -3.568    0.089    -44.38   253.39 -1743.96   -216.35   -50.98 -1748.77  0
1999-03-11T00:00:17.5   70.000203    4.408   3.256  -3.398   -4.020   3.758  -3.361    0.087    -46.00   261.49 -1742.74   -223.99   -54.20 -1747.72  0
1999-03-11T00:00:22.5   70.000260    4.341   2.929  -3.359   -3.687   3.756  -3.318    0.035    -47.61   269.59 -1741.47   -231.62   -57.42 -1746.63  0
1999-03-11T00:00:27.5   70.000318    4.541   2.438  -3.429   -3.245   4.051  -3.374    0.060    -49.22   277.67 -1740.16   -239.24   -60.63 -1745.50  0
1999-03-11T00:00:32.5   70.000376    4.862   1.756  -3.483   -2.639   4.501  -3.410    0.055    -50.82   285.76 -1738.82   -246.86   -63.84 -1744.34  0
1999-03-11T00:00:37.5   70.000434    5.006   1.503  -3.298   -2.422   4.688  -3.216    0.083    -52.43   293.83 -1737.44   -254.47   -67.05 -1743.14  0
1999-03-11T00:00:42.5   70.000492    5.002   1.277  -3.003   -2.204   4.722  -2.918    0.119    -54.03   301.90 -1736.03   -262.07   -70.26 -1741.90  0
1999-03-11T00:00:47.5   70.000550    4.792   0.407  -3.069   -1.309   4.690  -2.973    0.110    -55.64   309.96 -1734.57   -269.67   -73.46 -1740.63  0
1999-03-11T00:00:52.5   70.000608    4.455   0.217  -3.414   -1.052   4.406  -3.321    0.041    -57.24   318.01 -1733.08   -277.27   -76.67 -1739.31  0
1999-03-11T00:00:57.5   70.000666    4.337   0.616  -3.548   -1.418   4.214  -3.465    0.047    -58.84   326.06 -1731.55   -284.85   -79.87 -1737.96  0
1999-03-11T00:01:02.5   70.000723    4.250   1.154  -3.454   -1.929   4.021  -3.383    0.053    -60.43   334.10 -1729.98   -292.44   -83.07 -1736.57  0
1999-03-11T00:01:07.5   70.000781    4.173   1.565  -3.296   -2.318   3.859  -3.233    0.045    -62.03   342.13 -1728.36   -300.01   -86.27 -1735.13  0
1999-03-11T00:01:12.5   70.000839    4.036   1.559  -3.345   -2.285   3.728  -3.286    0.051    -63.63   350.16 -1726.71   -307.58   -89.47 -1733.66  1
1999-03-11T00:01:17.5   70.000897    4.117   1.650  -3.480   -2.388   3.792  -3.420    0.176    -65.22   358.18 -1725.02   -315.14   -92.66 -1732.14  1
1999-03-11T00:01:22.5   70.000955    4.443   1.772  -3.525   -2.572   4.088  -3.461    0.154    -66.81   366.19 -1723.29   -322.70   -95.86 -1730.59  1
1999-03-11T00:01:27.5   70.001013    4.923   1.865  -3.503   -2.759   4.540  -3.430    0.177    -68.40   374.19 -1721.52   -330.25   -99.05 -1729.00  1
1999-03-11T00:01:32.5   70.001071    5.599   1.485  -3.014   -2.527   5.266  -2.920    0.050    -69.99   382.19 -1719.71   -337.79  -102.24 -1727.37  1
1999-03-11T00:01:37.5   70.001128    5.721   0.884  -2.927   -1.964   5.502  -2.820    0.077    -71.58   390.17 -1717.87   -345.33  -105.43 -1725.71  1
1999-03-11T00:01:42.5   70.001186    6.010   0.976  -3.025   -2.110   5.770  -2.913    0.074    -73.16   398.15 -1715.99   -352.86  -108.61 -1724.01  1
1999-03-11T00:01:47.5   70.001244    6.137   0.968  -3.161   -2.126   5.898  -3.046    0.041    -74.74   406.13 -1714.07   -360.38  -111.79 -1722.27  1
1999-03-11T00:01:52.5   70.001302    6.222   1.208  -3.161   -2.378   5.934  -3.048    0.019    -76.33   414.09 -1712.12   -367.89  -114.97 -1720.49  1
1999-03-11T00:01:57.5   70.001360    6.251   1.276  -3.024   -2.452   5.946  -2.912    0.053    -77.91   422.04 -1710.12   -375.39  -118.15 -1718.67  1
1999-03-11T00:02:02.5   70.001418    6.093   0.989  -2.948   -2.140   5.846  -2.835    0.078    -79.48   429.98 -1708.09   -382.89  -121.33 -1716.81  1
1999-03-11T00:02:07.5   70.001476    5.916   0.769  -2.880   -1.890   5.715  -2.766    0.077    -81.06   437.92 -1706.01   -390.38  -124.50 -1714.91  1
1999-03-11T00:02:12.5   70.001534    5.518   0.552  -3.066   -1.596   5.372  -2.957    0.072    -82.63   445.84 -1703.90   -397.85  -127.67 -1712.98  1
1999-03-11T00:02:17.5   70.001591    5.348   0.684  -3.229   -1.690   5.184  -3.126    0.062    -84.20   453.75 -1701.75   -405.32  -130.83 -1711.00  1
1999-03-11T00:02:22.5   70.001649    5.065   0.712  -3.558   -1.656   4.908  -3.461    0.106    -85.77   461.65 -1699.55   -412.78  -134.00 -1708.98  1
1999-03-11T00:02:27.5   70.001707    5.398   0.955  -3.524   -1.962   5.186  -3.424    0.045    -87.34   469.54 -1697.32   -420.23  -137.16 -1706.93  1
1999-03-11T00:02:32.5   70.001765    5.336   0.794  -3.676   -1.789   5.161  -3.575    0.025    -88.90   477.42 -1695.06   -427.67  -140.32 -1704.84  1
1999-03-11T00:02:37.5   70.001823    5.342   1.165  -3.706   -2.154   5.094  -3.612    0.020    -90.47   485.29 -1692.76   -435.10  -143.47 -1702.71  1
1999-03-11T00:02:42.5   70.001881    5.167   1.099  -3.696   -2.054   4.935  -3.604    0.134    -92.03   493.15 -1690.42   -442.52  -146.62 -1700.55  1
1999-03-11T00:02:47.5   70.001939    4.942   1.307  -3.608   -2.215   4.672  -3.525    0.043    -93.59   501.00 -1688.04   -449.93  -149.77 -1698.35  1
1999-03-11T00:02:52.5   70.001997    5.164   1.413  -3.217   -2.368   4.858  -3.131    0.027    -95.14   508.84 -1685.63   -457.33  -152.91 -1696.11  1
1999-03-11T00:02:57.5   70.002054    5.311   0.927  -2.968   -1.925   5.092  -2.870    0.106    -96.70   516.67 -1683.18   -464.73  -156.05 -1693.83  1
1999-03-11T00:03:02.5   70.002112    5.167   0.839  -3.217   -1.806   4.975  -3.121    0.067    -98.25   524.48 -1680.69   -472.11  -159.19 -1691.52  1
1999-03-11T00:03:07.5   70.002170    5.314   1.088  -3.386   -2.077   5.073  -3.291    0.069    -99.80   532.29 -1678.16   -479.48  -162.32 -1689.16  1
1999-03-11T00:03:12.5   70.002228    5.344   1.350  -3.621   -2.337   5.057  -3.530    0.030   -101.34   540.08 -1675.59   -486.84  -165.45 -1686.77  1
1999-03-11T00:03:17.5   70.002286    5.229   1.359  -3.878   -2.320   4.949  -3.789    0.027   -102.88   547.86 -1672.99   -494.18  -168.58 -1684.33  1
1999-03-11T00:03:22.5   70.002344    5.044   1.632  -3.962   -2.550   4.716  -3.882    0.057   -104.42   555.62 -1670.34   -501.52  -171.70 -1681.86  1
1999-03-11T00:03:27.5   70.002402    4.825   1.777  -3.902   -2.649   4.470  -3.829    0.067   -105.96   563.38 -1667.67   -508.85  -174.82 -1679.36  1
1999-03-11T00:03:32.5   70.002459    4.715   1.939  -3.790   -2.787   4.328  -3.722    0.058   -107.50   571.12 -1664.95   -516.16  -177.93 -1676.81  1
1999-03-11T00:03:37.5   70.002517    4.897   1.782  -3.551   -2.673   4.531  -3.477    0.091   -109.03   578.85 -1662.20   -523.47  -181.04 -1674.24  1
1999-03-11T00:03:42.5   70.002575    4.730   1.563  -3.480   -2.426   4.410  -3.405    0.038   -110.56   586.57 -1659.41   -530.76  -184.15 -1671.62  1
1999-03-11T00:03:47.5   70.002633    4.584   1.703  -3.421   -2.535   4.237  -3.352    0.029   -112.09   594.27 -1656.59   -538.04  -187.25 -1668.97  1
