1999-03-22T00:08:57.5   81.006221   -9.280  -5.494   1.167    0.658  10.734   1.413    0.546   -416.86   384.08  1671.20    523.51    91.88  1682.76  0
1999-03-22T00:09:02.5   81.006279   -6.551  -3.748   1.796    0.556   7.484   1.970    1.609   -422.51   389.63  1668.56    531.31    93.49  1680.29  0
1999-03-22T00:09:07.5   81.006337   -7.836  -1.609   1.315    3.055   7.352   1.528    1.324   -428.14   395.16  1665.88    539.10    95.09  1677.78  0
1999-03-22T00:09:12.5   81.006395   -9.991  -3.982   0.543    2.318  10.485   0.811    0.707   -433.77   400.69  1663.17    546.88    96.70  1675.23  0
1999-03-22T00:09:17.5   81.006453   -9.505  -3.408   0.826    2.515   9.754   1.082    0.446   -439.39   406.21  1660.42    554.64    98.30  1672.65  0
1999-03-22T00:09:22.5   81.006510   -9.324  -3.678   0.960    2.188   9.754   1.210    0.499   -444.99   411.71  1657.63    562.40    99.91  1670.03  0
1999-03-22T00:09:27.5   81.006568   -8.515  -5.839   1.565   -0.065  10.288   1.789    0.677   -450.59   417.21  1654.80    570.14   101.51  1667.37  0
1999-03-22T00:09:32.5   81.006626  -10.191  -4.836   0.377    1.727  11.134   0.650    0.253   -456.18   422.70  1651.94    577.86   103.10  1664.67  0
1999-03-22T00:09:37.5   81.006684  -10.215  -4.952   0.530    1.642  11.217   0.803    0.334   -461.75   428.19  1649.05    585.58   104.70  1661.94  0
1999-03-22T00:09:42.5   81.006742   -9.961  -4.251   0.548    2.078  10.612   0.816    0.720   -467.32   433.66  1646.12    593.28   106.29  1659.18  0
1999-03-22T00:09:47.5   81.006800  -10.685  -4.036  -0.141    2.676  11.104   0.146    0.340   -472.88   439.12  1643.15    600.97   107.88  1656.37  0
1999-03-22T00:09:52.5   81.006858  -10.134  -5.117  -0.063    1.470  11.255   0.207    0.282   -478.42   444.57  1640.15    608.65   109.47  1653.54  0
1999-03-22T00:09:57.5   81.006916   -9.855  -4.471  -0.213    1.849  10.665   0.051    0.298   -483.96   450.02  1637.11    616.31   111.05  1650.66  0
1999-03-22T00:10:02.5   81.006973   -9.882  -4.187   0.396    2.089  10.514   0.661    0.411   -489.48   455.45  1634.03    623.96   112.64  1647.75  0
1999-03-22T00:10:07.5   81.007031  -10.483  -2.373   0.248    3.929   9.994   0.533    0.686   -494.99   460.88  1630.91    631.60   114.22  1644.79  0
1999-03-22T00:10:12.5   81.007089  -10.398  -4.046  -0.027    2.502  10.871   0.253    0.250   -500.49   466.29  1627.76    639.21   115.80  1641.80  0
1999-03-22T00:10:17.5   81.007147  -10.707  -3.789  -0.290    2.894  10.987  -0.001    0.176   -505.98   471.69  1624.56    646.82   117.37  1638.77  0
1999-03-22T00:10:22.5   81.007205  -10.500  -3.529  -0.597    2.997  10.676  -0.313    0.189   -511.46   477.08  1621.34    654.41   118.94  1635.70  0
1999-03-22T00:10:27.5   81.007263  -10.030  -4.034  -0.793    2.318  10.576  -0.523    0.193   -516.92   482.46  1618.07    661.99   120.51  1632.60  0
1999-03-22T00:10:32.5   81.007321   -9.498  -3.623   0.392    2.338   9.880   0.647    0.668   -522.38   487.83  1614.77    669.55   122.08  1629.46  0
1999-03-22T00:10:37.5   81.007378   -9.999  -3.673   0.057    2.585  10.329   0.327    0.505   -527.82   493.20  1611.44    677.10   123.64  1626.29  0
1999-03-22T00:10:42.5   81.007436   -9.856  -4.109  -0.054    2.146  10.458   0.210    0.193   -533.25   498.55  1608.07    684.63   125.20  1623.09  0
1999-03-22T00:10:47.5   81.007494   -9.585  -4.734   0.608    1.465  10.571   0.864    0.280   -538.68   503.89  1604.67    692.15   126.76  1619.85  0
1999-03-22T00:10:52.5   81.007552   -9.315  -4.612   0.755    1.411  10.276   1.004    0.380   -544.08   509.22  1601.23    699.65   128.32  1616.57  0
1999-03-22T00:10:57.5   81.007610   -9.785  -4.244   0.789    1.979  10.457   1.051    0.418   -549.48   514.53  1597.76    707.14   129.87  1613.26  0
1999-03-22T00:11:02.5   81.007668  -10.374  -3.737   0.706    2.731  10.661   0.985    0.243   -554.86   519.84  1594.25    714.61   131.42  1609.91  0
1999-03-22T00:11:07.5   81.007726  -10.678  -3.622   0.772    2.995  10.846   1.060    0.585   -560.23   525.13  1590.70    722.07   132.97  1606.52  0
1999-03-22T00:11:12.5   81.007784  -11.155  -4.173   0.216    2.818  11.562   0.516    0.151   -565.59   530.42  1587.12    729.51   134.52  1603.09  0
1999-03-22T00:11:17.5   81.007841  -12.139  -3.399  -0.465    4.022  11.955  -0.136    0.389   -570.93   535.69  1583.50    736.93   136.06  1599.63  0
1999-03-22T00:11:22.5   81.007899  -11.641  -3.838  -0.930    3.387  11.801  -0.615    0.394   -576.27   540.94  1579.84    744.33   137.60  1596.13  0
1999-03-22T00:11:27.5   81.007957  -11.555  -3.508  -1.424    3.620  11.554  -1.111    0.323   -581.58   546.19  1576.15    751.72   139.13  1592.60  0
1999-03-22T00:11:32.5   81.008015  -10.918  -3.546  -1.199    3.226  11.045  -0.903    0.541   -586.89   551.43  1572.43    759.09   140.66  1589.03  0
1999-03-22T00:11:37.5   81.008073  -11.356  -3.675  -1.310    3.368  11.482  -1.003    0.329   -592.18   556.65  1568.67    766.45   142.19  1585.44  0
1999-03-22T00:11:42.5   81.008131  -10.425  -5.106  -0.575    1.649  11.501  -0.296    0.252   -597.47   561.86  1564.88    773.79   143.72  1581.80  0
1999-03-22T00:11:47.5   81.008189  -10.097  -6.180   0.645    0.555  11.808   0.912    0.498   -602.73   567.06  1561.06    781.11   145.24  1578.13  0
1999-03-22T00:11:52.5   81.008247  -10.577  -6.712   0.672    0.385  12.503   0.952    0.461   -607.99   572.25  1557.20    788.42   146.76  1574.43  0
1999-03-22T00:11:57.5   81.008304  -12.025  -6.176   1.501    1.627  13.380   1.821    0.886   -613.23   577.42  1553.31    795.71   148.28  1570.69  0
1999-03-22T00:12:02.5   81.008362  -14.579  -6.556   1.392    2.750  15.707   1.782    1.301   -618.45   582.58  1549.38    802.98   149.79  1566.92  0
1999-03-22T00:12:07.5   81.008420  -15.446  -7.880   0.150    2.164  17.196   0.562    1.273   -623.67   587.73  1545.41    810.23   151.30  1563.11  0
1999-03-22T00:12:12.5   81.008478  -15.211  -8.301  -0.697    1.698  17.257  -0.292    1.782   -628.86   592.87  1541.41    817.46   152.81  1559.26  0
1999-03-22T00:12:17.5   81.008536  -12.120  -7.389  -1.656    0.731  14.209  -1.334    0.813   -634.04   597.99  1537.37    824.68   154.31  1555.38  0
1999-03-22T00:12:22.5   81.008594  -11.304  -9.178  -3.221   -1.181  14.576  -2.924    2.068   -639.21   603.09  1533.30    831.87   155.81  1551.46  0
1999-03-22T00:12:27.5   81.008652  -11.796  -6.551  -2.406    1.254  13.487  -2.091    1.314   -644.37   608.19  1529.19    839.05   157.30  1547.51  0
1999-03-22T00:12:32.5   81.008709  -10.576  -5.606  -2.895    1.358  11.958  -2.612    0.813   -649.51   613.27  1525.06    846.21   158.79  1543.52  0
1999-03-22T00:13:37.5   81.009462   -6.299  -4.685   2.577   -0.379   7.785   2.741    0.293   -714.97   678.08  1468.24    937.53   177.86  1488.66  0
1999-03-22T00:13:42.5   81.009520   -7.393  -2.291   4.250    2.187   7.307   4.448    0.455   -719.90   682.97  1463.64    944.42   179.30  1484.20  0
1999-03-22T00:13:47.5   81.009578   -9.528  -2.098   2.433    3.577   9.004   2.692    0.338   -724.81   687.84  1459.01    951.28   180.74  1479.72  0
1999-03-22T00:13:52.5   81.009635  -10.604  -1.927   1.998    4.331   9.807   2.287    0.765   -729.71   692.69  1454.34    958.12   182.17  1475.20  0
1999-03-22T00:13:57.5   81.009693  -10.390  -2.230   0.967    3.978   9.822   1.249    0.663   -734.59   697.53  1449.65    964.95   183.60  1470.65  0
1999-03-22T00:14:02.5   81.009751  -11.101  -2.631   0.402    4.054  10.648   0.704    0.760   -739.45   702.35  1444.92    971.75   185.03  1466.07  0
1999-03-22T00:14:07.5   81.009809   -9.156  -2.574   1.850    2.984   8.976   2.097    1.014   -744.30   707.16  1440.16    978.52   186.45  1461.45  0
1999-03-22T00:14:12.5   81.009867  -11.481  -3.411   0.850    3.615  11.391   1.161    0.589   -749.13   711.95  1435.36    985.28   187.86  1456.80  0
1999-03-22T00:14:17.5   81.009925  -12.236  -3.620  -0.514    3.889  12.162  -0.183    0.321   -753.94   716.73  1430.53    992.01   189.27  1452.11  0
1999-03-22T00:14:22.5   81.009983  -11.816  -4.082  -0.783    3.276  12.081  -0.464    0.457   -758.73   721.49  1425.67    998.72   190.68  1447.40  0
1999-03-22T00:14:27.5   81.010041  -11.438  -3.972  -0.368    3.147  11.698  -0.059    0.764   -763.51   726.23  1420.78   1005.41   192.08  1442.65  0
1999-03-22T00:14:32.5   81.010098  -11.452  -3.255   0.266    3.737  11.292   0.576    0.688   -768.27   730.96  1415.86   1012.07   193.48  1437.87  0
1999-03-22T00:14:37.5   81.010156  -11.756  -2.979  -0.025    4.141  11.395   0.295    0.577   -773.01   735.67  1410.91   1018.72   194.87  1433.06  0
1999-03-22T00:14:42.5   81.010214  -10.984  -4.093  -0.880    2.800  11.401  -0.584    1.287   -777.74   740.37  1405.92   1025.34   196.26  1428.22  0
1999-03-22T00:14:47.5   81.010272  -10.388  -3.256  -1.764    3.173  10.458  -1.482    0.817   -782.45   745.05  1400.91   1031.95   197.65  1423.35  0
1999-03-22T00:14:52.5   81.010330   -8.806  -3.478  -0.208    2.074   9.240   0.029    0.852   -787.15   749.72  1395.87   1038.52   199.03  1418.44  0
1999-03-22T00:14:57.5   81.010388   -9.220  -2.897  -0.553    2.793   9.263  -0.304    0.889   -791.82   754.37  1390.80   1045.08   200.41  1413.51  0
1999-03-22T00:15:02.5   81.010446  -10.289  -2.198  -0.844    3.976   9.762  -0.564    1.334   -796.48   759.00  1385.69   1051.61   201.78  1408.54  0
1999-03-22T00:15:07.5   81.010503   -9.992  -2.455  -1.893    3.614   9.683  -1.621    0.287   -801.12   763.61  1380.55   1058.12   203.15  1403.54  0
1999-03-22T00:15:12.5   81.010561   -9.944  -2.947  -1.710    3.177   9.916  -1.440    0.420   -805.74   768.21  1375.38   1064.60   204.51  1398.51  0
1999-03-22T00:15:17.5   81.010619  -10.169  -3.783  -1.640    2.611  10.570  -1.366    0.680   -810.34   772.79  1370.18   1071.06   205.87  1393.45  0
1999-03-22T00:15:22.5   81.010677  -10.270  -4.068  -1.255    2.425  10.806  -0.979    0.436   -814.93   777.35  1364.95   1077.50   207.23  1388.35  0
1999-03-22T00:15:27.5   81.010735  -10.556  -4.163  -1.573    2.513  11.102  -1.288    0.387   -819.49   781.90  1359.69   1083.91   208.58  1383.23  0
1999-03-22T00:15:32.5   81.010793  -10.005  -3.371  -1.419    2.855  10.198  -1.149    0.358   -824.04   786.43  1354.40   1090.30   209.92  1378.07  0
1999-03-22T00:15:37.5   81.010851  -10.144  -4.039  -1.856    2.388  10.698  -1.582    0.201   -828.58   790.94  1349.08   1096.66   211.26  1372.89  0
1999-03-22T00:15:42.5   81.010909  -10.114  -3.864  -1.779    2.514  10.573  -1.506    0.125   -833.09   795.44  1343.73   1103.01   212.60  1367.68  0
1999-03-22T00:15:47.5   81.010966  -10.163  -4.110  -1.716    2.338  10.751  -1.442    0.059   -837.58   799.92  1338.35   1109.33   213.93  1362.44  0
1999-03-22T00:15:52.5   81.011024  -10.247  -3.979  -1.757    2.494  10.748  -1.481    0.072   -842.06   804.38  1332.95   1115.62   215.26  1357.17  0
1999-03-22T00:15:57.5   81.011082  -10.260  -3.736  -1.331    2.695  10.613  -1.054    0.255   -846.52   808.82  1327.51   1121.89   216.58  1351.87  0
1999-03-22T00:16:02.5   81.011140  -10.006  -4.541  -0.381    1.870  10.834  -0.113    0.317   -850.96   813.25  1322.05   1128.13   217.90  1346.53  0
1999-03-22T00:16:07.5   81.011198   -9.859  -3.484  -0.867    2.670  10.129  -0.601    0.581   -855.38   817.66  1316.55   1134.35   219.21  1341.17  0
1999-03-22T00:16:12.5   81.011256   -9.926  -4.650  -1.671    1.756  10.857  -1.405    0.065   -859.78   822.04  1311.02   1140.54   220.52  1335.77  0
1999-03-22T00:16:17.5   81.011314   -9.916  -4.716  -1.879    1.700  10.891  -1.613    0.096   -864.16   826.41  1305.46   1146.71   221.82  1330.34  0
1999-03-22T00:16:22.5   81.011372   -9.815  -4.175  -1.993    2.092  10.506  -1.729    0.094   -868.52   830.76  1299.88   1152.85   223.12  1324.89  0
1999-03-22T00:16:27.5   81.011429   -9.679  -4.540  -1.847    1.711  10.596  -1.588    0.079   -872.86   835.10  1294.26   1158.96   224.41  1319.41  0
1999-03-22T00:16:32.5   81.011487   -9.708  -4.918  -1.375    1.407  10.821  -1.116    0.141   -877.18   839.41  1288.62   1165.05   225.70  1313.89  0
1999-03-22T00:16:37.5   81.011545   -9.569  -4.913  -1.377    1.332  10.704  -1.121    0.153   -881.48   843.71  1282.95   1171.12   226.98  1308.35  0
1999-03-22T00:16:42.5   81.011603   -9.205  -5.439  -1.087    0.688  10.692  -0.843    0.088   -885.77   847.99  1277.26   1177.16   228.26  1302.79  0
1999-03-22T00:16:47.5   81.011661   -9.159  -5.527  -0.936    0.587  10.700  -0.693    0.111   -890.04   852.25  1271.53   1183.18   229.53  1297.19  0
1999-03-22T00:16:52.5   81.011719   -9.455  -5.168  -1.183    1.054  10.748  -0.931    0.085   -894.28   856.50  1265.78   1189.17   230.80  1291.57  0
1999-03-22T00:16:57.5   81.011777   -9.415  -5.171  -1.402    1.032  10.722  -1.151    0.057   -898.51   860.72  1260.00   1195.13   232.06  1285.92  0
1999-03-22T00:17:02.5   81.011834   -9.147  -5.740  -1.561    0.414  10.823  -1.318    0.049   -902.71   864.93  1254.19   1201.07   233.32  1280.23  0
1999-03-22T00:17:07.5   81.011892   -9.246  -5.689  -1.605    0.512  10.878  -1.360    0.066   -906.90   869.11  1248.36   1206.97   234.57  1274.52  0
1999-03-22T00:17:12.5   81.011950   -8.819  -6.438  -1.627   -0.347  10.945  -1.395    0.034   -911.06   873.28  1242.49   1212.85   235.82  1268.78  0
1999-03-22T00:17:17.5   81.012008   -8.928  -6.187  -1.451   -0.082  10.891  -1.216    0.045   -915.20   877.42  1236.59   1218.71   237.06  1263.01  0
1999-03-22T00:17:22.5   81.012066   -8.736  -6.402  -1.444   -0.368  10.853  -1.215    0.061   -919.33   881.55  1230.67   1224.53   238.29  1257.21  0
1999-03-22T00:17:27.5   81.012124   -9.115  -5.802  -1.242    0.339  10.825  -1.000    0.034   -923.43   885.66  1224.72   1230.33   239.52  1251.39  0
1999-03-22T00:17:32.5   81.012182   -9.049  -5.910  -1.193    0.212  10.830  -0.954    0.042   -927.51   889.75  1218.75   1236.11   240.75  1245.54  0
1999-03-22T00:17:37.5   81.012240   -9.262  -5.716  -0.977    0.488  10.892  -0.732    0.049   -931.58   893.82  1212.75   1241.85   241.97  1239.66  0
1999-03-22T00:17:42.5   81.012297   -9.170  -5.750  -1.209    0.411  10.840  -0.966    0.038   -935.62   897.87  1206.73   1247.58   243.19  1233.75  0
1999-03-22T00:17:47.5   81.012355   -9.243  -5.795  -1.296    0.416  10.928  -1.051    0.034   -939.64   901.90  1200.67   1253.27   244.40  1227.82  0
1999-03-22T00:17:52.5   81.012413   -9.237  -5.810  -1.265    0.400  10.931  -1.020    0.046   -943.64   905.91  1194.60   1258.94   245.60  1221.87  0
1999-03-22T00:17:57.5   81.012471   -9.629  -5.303  -1.146    1.038  10.968  -0.889    0.108   -947.63   909.91  1188.49   1264.58   246.80  1215.88  0
1999-03-22T00:18:02.5   81.012529   -9.607  -5.163  -1.409    1.146  10.876  -1.152    0.079   -951.59   913.88  1182.36   1270.19   247.99  1209.87  0
1999-03-22T00:18:07.5   81.012587   -9.402  -5.267  -1.783    0.950  10.773  -1.533    0.087   -955.52   917.83  1176.20   1275.77   249.18  1203.83  0
1999-03-22T00:18:12.5   81.012645   -9.439  -5.046  -1.832    1.155  10.681  -1.580    0.066   -959.44   921.76  1170.01   1281.32   250.36  1197.76  0
1999-03-22T00:18:17.5   81.012703   -9.327  -5.300  -1.395    0.874  10.721  -1.147    0.053   -963.33   925.67  1163.80   1286.84   251.54  1191.66  0
1999-03-22T00:18:22.5   81.012760   -9.296  -5.328  -1.464    0.835  10.713  -1.217    0.103   -967.20   929.55  1157.56   1292.33   252.71  1185.54  0
1999-03-22T00:18:27.5   81.012818   -9.326  -5.318  -1.279    0.857  10.728  -1.030    0.068   -971.05   933.42  1151.30   1297.80   253.88  1179.39  0
1999-03-22T00:18:32.5   81.012876   -9.071  -5.741  -1.009    0.359  10.748  -0.769    0.041   -974.89   937.27  1145.01   1303.24   255.04  1173.22  0
1999-03-22T00:18:37.5   81.012934   -9.075  -5.764  -0.956    0.341  10.764  -0.716    0.035   -978.70   941.10  1138.70   1308.65   256.19  1167.02  0
1999-03-22T00:18:42.5   81.012992   -8.990  -6.235  -0.805   -0.099  10.955  -0.568    0.073   -982.49   944.91  1132.36   1314.03   257.34  1160.80  0
1999-03-22T00:18:47.5   81.013050   -9.069  -6.293  -0.804   -0.103  11.053  -0.565    0.053   -986.25   948.70  1126.00   1319.39   258.49  1154.55  0
1999-03-22T00:18:52.5   81.013108   -9.071  -6.451  -0.867   -0.232  11.145  -0.628    0.033   -990.00   952.47  1119.61   1324.72   259.63  1148.28  0
1999-03-22T00:18:57.5   81.013166   -9.267  -6.257  -1.112    0.043  11.203  -0.867    0.101   -993.72   956.22  1113.20   1330.01   260.76  1141.98  0
