1998-03-07T00:00:02.5   66.000029   -6.064  -0.171  -0.870   -1.566   5.882  -0.718    0.107   -128.91   558.36  1757.68    508.31   207.46  1765.34  0
1998-03-07T00:00:07.5   66.000087   -6.152  -0.042  -0.574   -1.463   5.988  -0.419    0.081   -130.63   565.91  1755.20    515.25   210.96  1762.97  0
1998-03-07T00:00:12.5   66.000145   -6.295   0.256  -0.316   -1.206   6.190  -0.154    0.053   -132.36   573.43  1752.69    522.18   214.44  1760.57  0
1998-03-07T00:00:17.5   66.000203   -6.339   0.207  -0.384   -1.264   6.223  -0.221    0.047   -134.07   580.95  1750.14    529.10   217.93  1758.13  0
1998-03-07T00:00:22.5   66.000260   -6.294   0.313  -0.300   -1.151   6.202  -0.138    0.047   -135.79   588.45  1747.55    536.01   221.41  1755.66  0
1998-03-07T00:00:27.5   66.000318   -6.301   0.246  -0.281   -1.217   6.192  -0.119    0.030   -137.50   595.95  1744.94    542.90   224.88  1753.16  0
1998-03-07T00:00:32.5   66.000376   -6.281   0.333  -0.341   -1.129   6.194  -0.178    0.034   -139.21   603.42  1742.29    549.79   228.35  1750.62  0
1998-03-07T00:00:37.5   66.000434   -6.310   0.263  -0.241   -1.204   6.204  -0.079    0.035   -140.92   610.89  1739.61    556.66   231.81  1748.05  0
1998-03-07T00:00:42.5   66.000492   -6.329   0.264  -0.139   -1.208   6.220   0.024    0.039   -142.62   618.35  1736.90    563.53   235.27  1745.45  0
1998-03-07T00:00:47.5   66.000550   -6.318   0.329  -0.210   -1.141   6.226  -0.047    0.032   -144.32   625.79  1734.15    570.38   238.73  1742.82  0
1998-03-07T00:00:52.5   66.000608   -6.320   0.410  -0.311   -1.063   6.250  -0.147    0.031   -146.02   633.22  1731.38    577.22   242.18  1740.15  0
1998-03-07T00:00:57.5   66.000666   -6.325   0.361  -0.117   -1.112   6.238   0.046    0.032   -147.71   640.64  1728.56    584.05   245.63  1737.45  0
1998-03-07T00:01:02.5   66.000723   -6.475   0.266   0.063   -1.241   6.357   0.230    0.063   -149.40   648.05  1725.72    590.87   249.07  1734.71  0
1998-03-07T00:01:07.5   66.000781   -6.520   0.237   0.075   -1.279   6.394   0.242    0.033   -151.09   655.44  1722.83    597.68   252.50  1731.94  0
1998-03-07T00:01:12.5   66.000839   -6.475   0.350   0.103   -1.159   6.375   0.270    0.032   -152.78   662.82  1719.91    604.47   255.93  1729.13  0
1998-03-07T00:01:17.5   66.000897   -6.520   0.309   0.152   -1.209   6.408   0.320    0.029   -154.46   670.19  1716.96    611.25   259.36  1726.29  0
1998-03-07T00:01:22.5   66.000955   -6.517   0.239   0.033   -1.277   6.392   0.200    0.023   -156.14   677.55  1713.98    618.03   262.78  1723.41  0
1998-03-07T00:01:27.5   66.001013   -6.501   0.103  -0.025   -1.404   6.347   0.140    0.030   -157.81   684.89  1710.96    624.79   266.20  1720.51  0
1998-03-07T00:01:32.5   66.001071   -6.530   0.253   0.016   -1.266   6.409   0.184    0.036   -159.48   692.22  1707.91    631.54   269.61  1717.57  0
1998-03-07T00:01:37.5   66.001128   -6.524   0.354  -0.028   -1.166   6.427   0.140    0.025   -161.15   699.54  1704.83    638.28   273.02  1714.59  0
1998-03-07T00:01:42.5   66.001186   -6.495   0.428  -0.146   -1.088   6.420   0.022    0.027   -162.82   706.85  1701.71    645.00   276.42  1711.59  0
1998-03-07T00:01:47.5   66.001244   -6.552   0.341  -0.122   -1.185   6.454   0.047    0.033   -164.48   714.14  1698.57    651.72   279.82  1708.55  0
1998-03-07T00:01:52.5   66.001302   -6.601   0.141  -0.125   -1.391   6.455   0.043    0.027   -166.14   721.42  1695.39    658.42   283.21  1705.48  0
1998-03-07T00:01:57.5   66.001360   -6.626   0.038  -0.168   -1.497   6.457  -0.000    0.033   -167.80   728.68  1692.18    665.11   286.59  1702.38  0
1998-03-07T00:02:02.5   66.001418   -6.661  -0.072  -0.257   -1.612   6.468  -0.088    0.037   -169.45   735.93  1688.93    671.78   289.97  1699.25  0
1998-03-07T00:02:07.5   66.001476   -6.675  -0.127  -0.338   -1.668   6.471  -0.170    0.078   -171.10   743.17  1685.65    678.44   293.35  1696.07  0
1998-03-07T00:02:12.5   66.001534   -6.767  -0.230   0.274   -1.792   6.520   0.443    0.048   -172.75   750.39  1682.34    685.09   296.71  1692.87  0
