1998-03-09T00:00:02.5   68.000029   -8.060   0.672   1.012   -4.402   6.760   1.175    0.403     68.19   292.09 -1807.19    280.01   172.65 -1802.14  0
1998-03-09T00:00:07.5   68.000087   -7.782   1.039   1.059   -3.941   6.763   1.224    0.342     66.32   284.23 -1808.56    272.64   169.36 -1803.62  0
1998-03-09T00:00:12.5   68.000145   -8.522  -0.352  -1.291   -5.485   6.560  -1.139    0.493     64.44   276.36 -1809.88    265.28   166.08 -1805.06  0
1998-03-09T00:00:17.5   68.000203   -8.585  -2.539  -0.427   -7.258   5.250  -0.316    0.311     62.56   268.48 -1811.17    257.90   162.79 -1806.47  0
1998-03-09T00:00:22.5   68.000260   -8.322  -0.949   0.735   -5.843   5.983   0.871    0.340     60.69   260.61 -1812.42    250.53   159.49 -1807.84  0
1998-03-09T00:00:27.5   68.000318   -9.137   0.318   0.371   -5.338   7.412   0.547    0.313     58.81   252.73 -1813.64    243.15   156.20 -1809.17  0
1998-03-09T00:00:32.5   68.000376   -8.429   1.323  -1.187   -4.103   7.507  -1.004    0.594     56.93   244.84 -1814.82    235.76   152.90 -1810.47  0
1998-03-09T00:00:37.5   68.000434   -8.992   1.420  -0.575   -4.374   7.996  -0.380    0.675     55.05   236.96 -1815.97    228.38   149.60 -1811.74  0
1998-03-09T00:00:42.5   68.000492   -8.786   0.436  -1.600   -5.022   7.258  -1.428    0.329     53.17   229.07 -1817.08    220.99   146.29 -1812.97  0
1998-03-09T00:00:47.5   68.000550   -9.334   1.845  -1.231   -4.244   8.544  -1.022    0.257     51.28   221.17 -1818.16    213.59   142.99 -1814.16  0
1998-03-09T00:00:52.5   68.000608   -9.805   1.652  -0.011   -4.690   8.765   0.204    0.634     49.40   213.27 -1819.20    206.19   139.68 -1815.32  0
1998-03-09T00:00:57.5   68.000666   -9.209   0.223   0.606   -5.458   7.404   0.781    0.800     47.51   205.37 -1820.21    198.79   136.37 -1816.45  0
1998-03-09T00:01:02.5   68.000723   -9.111  -2.524  -0.801   -7.566   5.684  -0.680    0.360     45.63   197.46 -1821.17    191.38   133.05 -1817.53  0
1998-03-09T00:01:07.5   68.000781   -9.182   1.525  -1.195   -4.405   8.226  -0.994    0.254     43.74   189.54 -1822.10    183.97   129.74 -1818.58  0
1998-03-09T00:01:12.5   68.000839   -9.004   1.131  -1.125   -4.608   7.843  -0.935    0.269     41.85   181.63 -1822.99    176.55   126.42 -1819.59  0
1998-03-09T00:01:17.5   68.000897   -8.866   1.789  -0.711   -4.005   8.125  -0.511    0.506     39.96   173.70 -1823.85    169.13   123.09 -1820.56  0
1998-03-09T00:01:22.5   68.000955   -8.617   0.138  -1.683   -5.155   6.944  -1.520    0.507     38.07   165.78 -1824.66    161.70   119.77 -1821.49  0
1998-03-09T00:01:27.5   68.001013   -7.448  -1.698  -1.910   -5.892   4.903  -1.804    0.256     36.18   157.85 -1825.45    154.28   116.44 -1822.39  0
1998-03-09T00:01:32.5   68.001071   -7.203  -1.463  -1.224   -5.558   4.834  -1.118    0.449     34.28   149.92 -1826.19    146.85   113.11 -1823.26  0
1998-03-09T00:01:37.5   68.001128   -6.306  -0.649  -0.247   -4.370   4.597  -0.142    0.991     32.39   141.98 -1826.91    139.41   109.77 -1824.09  0
1998-03-09T00:01:42.5   68.001186   -8.329   0.336  -1.886   -4.821   6.843  -1.724    0.471     30.49   134.04 -1827.58    131.97   106.44 -1824.89  0
1998-03-09T00:01:47.5   68.001244   -8.828   0.727  -0.597   -4.822   7.442  -0.419    0.483     28.60   126.10 -1828.23    124.53   103.10 -1825.65  0
1998-03-09T00:01:52.5   68.001302   -6.781   1.110  -4.471   -3.252   6.160  -4.322    0.839     26.70   118.16 -1828.83    117.09    99.76 -1826.37  0
1998-03-09T00:01:57.5   68.001360   -7.838   2.018  -4.764   -3.180   7.559  -4.577    0.552     24.81   110.21 -1829.40    109.65    96.42 -1827.06  0
1998-03-09T00:02:02.5   68.001418   -8.040   4.749   0.426   -1.164   9.250   0.668    0.998     22.91   102.26 -1829.93    102.20    93.08 -1827.71  0
1998-03-09T00:02:07.5   68.001476   -8.253   2.574   0.165   -3.014   8.097   0.368    0.192     21.01    94.31 -1830.42     94.75    89.73 -1828.32  0
1998-03-09T00:02:12.5   68.001534   -7.748   4.177  -0.427   -1.434   8.693  -0.202    0.421     19.11    86.36 -1830.88     87.30    86.39 -1828.89  0
1998-03-09T00:02:17.5   68.001591   -8.196   4.887   0.222   -1.149   9.464   0.470    0.288     17.21    78.41 -1831.30     79.85    83.04 -1829.43  0
1998-03-09T00:02:22.5   68.001649   -8.548   2.072  -0.016   -3.590   8.027   0.183    0.586     15.31    70.46 -1831.68     72.40    79.69 -1829.93  0
1998-03-09T00:02:27.5   68.001707   -7.847   1.791   1.813   -3.391   7.252   1.993    0.677     13.41    62.50 -1832.02     64.94    76.34 -1830.39  0
1998-03-09T00:02:32.5   68.001765   -8.922   0.471  -0.696   -5.083   7.362  -0.521    0.452     11.51    54.54 -1832.33     57.48    72.98 -1830.82  0
1998-03-09T00:02:37.5   68.001823   -8.026   1.914  -0.325   -3.395   7.526  -0.138    0.702      9.61    46.58 -1832.61     50.03    69.63 -1831.22  0
1998-03-09T00:02:42.5   68.001881   -6.740   1.683   0.376   -2.794   6.349   0.534    0.478      7.70    38.63 -1832.85     42.57    66.27 -1831.58  0
1998-03-09T00:02:47.5   68.001939   -5.884  -2.194  -1.650   -5.329   3.356  -1.583    1.476      5.80    30.67 -1833.05     35.11    62.91 -1831.90  0
1998-03-09T00:02:52.5   68.001997   -9.211   0.879  -0.352   -4.939   7.831  -0.163    0.383      3.90    22.71 -1833.22     27.65    59.56 -1832.19  0
1998-03-09T00:02:57.5   68.002054   -8.320   0.247   1.044   -4.900   6.703   1.204    0.885      2.00    14.75 -1833.35     20.19    56.20 -1832.44  0
1998-03-09T00:03:02.5   68.002112   -8.000   0.897   2.187   -4.194   6.817   2.352    1.313      0.09     6.79 -1833.45     12.73    52.84 -1832.65  0
1998-03-09T00:03:07.5   68.002170   -8.302   0.921   1.836   -4.359   7.079   2.008    0.928     -1.81    -1.18 -1833.50      5.27    49.47 -1832.83  0
1998-03-09T00:03:12.5   68.002228   -6.851   2.619   1.031   -2.125   6.992   1.209    0.680     -3.71    -9.14 -1833.52     -2.19    46.11 -1832.96  0
1998-03-09T00:03:17.5   68.002286   -5.872   0.192   1.603   -3.447   4.718   1.716    0.507     -5.62   -17.10 -1833.50     -9.65    42.75 -1833.06  0
1998-03-09T00:03:22.5   68.002344   -6.952  -1.432  -0.381   -5.385   4.631  -0.280    0.548     -7.52   -25.06 -1833.44    -17.11    39.38 -1833.13  0
1998-03-09T00:03:27.5   68.002402   -6.729   0.480  -1.007   -3.734   5.641  -0.872    0.829     -9.43   -33.02 -1833.35    -24.58    36.02 -1833.15  0
1998-03-09T00:03:32.5   68.002459   -7.407   0.750  -0.301   -3.938   6.323  -0.149    0.285    -11.33   -40.98 -1833.22    -32.04    32.65 -1833.15  0
1998-03-09T00:03:37.5   68.002517   -7.708   1.089  -0.766   -3.852   6.781  -0.601    0.611    -13.23   -48.93 -1833.06    -39.50    29.28 -1833.10  0
1998-03-09T00:03:42.5   68.002575   -8.169   1.936  -1.921   -3.460   7.694  -1.730    0.489    -15.14   -56.89 -1832.86    -46.95    25.92 -1833.02  0
1998-03-09T00:03:47.5   68.002633   -7.833   0.878  -0.443   -4.097   6.742  -0.280    0.552    -17.04   -64.85 -1832.63    -54.41    22.55 -1832.91  0
1998-03-09T00:03:52.5   68.002691   -7.900   0.855  -0.791   -4.155   6.790  -0.628    0.453    -18.95   -72.80 -1832.36    -61.87    19.18 -1832.76  0
1998-03-09T00:03:57.5   68.002749   -8.572  -1.201   1.648   -6.202   5.999   1.783    1.150    -20.85   -80.75 -1832.06    -69.32    15.81 -1832.58  0
1998-03-09T00:04:02.5   68.002807   -7.307  -0.599   0.715   -4.948   5.392   0.839    0.851    -22.75   -88.71 -1831.71    -76.78    12.44 -1832.35  0
