1998-03-25T00:00:02.5   84.000029   -4.664   1.702  -2.749    2.687  -4.126  -2.821    0.246    100.00    86.26  1847.01   -152.12   -52.26  1844.73  0
1998-03-25T00:00:07.5   84.000087   -4.635   1.352  -2.848    2.878  -3.829  -2.911    0.234     94.36    80.46  1847.57   -144.12   -51.12  1845.40  0
1998-03-25T00:00:12.5   84.000145   -4.115   1.128  -3.092    2.606  -3.329  -3.146    0.268     88.72    74.66  1848.09   -136.11   -49.98  1846.04  0
1998-03-25T00:00:17.5   84.000203   -4.157   1.724  -3.027    2.275  -3.828  -3.096    0.379     83.08    68.85  1848.58   -128.11   -48.84  1846.64  0
1998-03-25T00:00:22.5   84.000260   -4.173   1.371  -3.309    2.506  -3.551  -3.369    0.363     77.44    63.05  1849.03   -120.11   -47.69  1847.21  0
1998-03-25T00:00:27.5   84.000318   -3.804   1.640  -2.961    2.046  -3.547  -3.026    0.184     71.80    57.24  1849.45   -112.10   -46.55  1847.74  0
1998-03-25T00:00:32.5   84.000376   -3.718   1.792  -2.788    1.883  -3.620  -2.856    0.229     66.16    51.44  1849.83   -104.09   -45.40  1848.24  0
1998-03-25T00:00:37.5   84.000434   -3.821   1.074  -3.154    2.407  -3.105  -3.204    0.136     60.52    45.63  1850.17    -96.09   -44.25  1848.70  0
1998-03-25T00:00:42.5   84.000492   -3.814   1.327  -2.991    2.245  -3.305  -3.047    0.135     54.88    39.82  1850.49    -88.08   -43.11  1849.13  0
1998-03-25T00:00:47.5   84.000550   -3.923   1.300  -3.049    2.349  -3.349  -3.106    0.166     49.23    34.02  1850.76    -80.07   -41.96  1849.52  0
1998-03-25T00:00:52.5   84.000608   -3.812   1.485  -3.020    2.147  -3.428  -3.081    0.071     43.59    28.21  1851.01    -72.06   -40.81  1849.88  0
1998-03-25T00:00:57.5   84.000666   -3.834   1.122  -2.910    2.386  -3.156  -2.962    0.087     37.94    22.40  1851.21    -64.04   -39.66  1850.20  0
1998-03-25T00:01:02.5   84.000723   -4.073   0.731  -2.818    2.812  -2.995  -2.861    0.118     32.30    16.60  1851.38    -56.03   -38.51  1850.49  0
1998-03-25T00:01:07.5   84.000781   -4.047   1.193  -2.726    2.509  -3.347  -2.781    0.070     26.65    10.79  1851.51    -48.01   -37.36  1850.74  0
1998-03-25T00:01:12.5   84.000839   -4.012   1.399  -2.708    2.355  -3.489  -2.768    0.098     21.00     4.98  1851.61    -39.99   -36.21  1850.95  0
1998-03-25T00:01:17.5   84.000897   -4.547   1.279  -2.612    2.852  -3.723  -2.673    0.139     15.35    -0.83  1851.66    -31.98   -35.06  1851.12  0
1998-03-25T00:01:22.5   84.000955   -4.907   0.861  -2.450    3.390  -3.616  -2.501    0.175      9.70    -6.64  1851.68    -23.95   -33.90  1851.26  0
1998-03-25T00:01:27.5   84.001013   -5.080   1.115  -2.779    3.376  -3.915  -2.839    0.239      4.05   -12.45  1851.67    -15.93   -32.75  1851.36  0
1998-03-25T00:01:32.5   84.001071   -5.046   1.474  -2.703    3.129  -4.179  -2.771    0.254     -1.60   -18.26  1851.62     -7.91   -31.59  1851.43  0
1998-03-25T00:01:37.5   84.001128   -5.173   0.637  -3.044    3.744  -3.586  -3.091    0.178     -7.26   -24.06  1851.54      0.11   -30.44  1851.46  0
1998-03-25T00:01:42.5   84.001186   -5.506   0.727  -2.650    3.949  -3.870  -2.701    0.268    -12.91   -29.87  1851.43      8.13   -29.28  1851.46  0
1998-03-25T00:01:47.5   84.001244   -5.636   0.420  -3.024    4.243  -3.696  -3.069    0.267    -18.56   -35.68  1851.28     16.15   -28.12  1851.43  0
1998-03-25T00:01:52.5   84.001302   -5.968   0.183  -3.037    4.651  -3.711  -3.077    0.184    -24.21   -41.49  1851.09     24.17   -26.97  1851.36  0
1998-03-25T00:01:57.5   84.001360   -5.871  -0.705  -2.840    5.114  -2.953  -2.857    0.166    -29.86   -47.29  1850.87     32.20   -25.81  1851.25  0
1998-03-25T00:02:02.5   84.001418   -5.525  -0.919  -2.595    4.967  -2.578  -2.604    0.417    -35.51   -53.10  1850.61     40.22   -24.65  1851.11  0
1998-03-25T00:02:07.5   84.001476   -5.673  -0.530  -2.918    4.850  -2.969  -2.938    0.327    -41.16   -58.90  1850.31     48.23   -23.49  1850.93  0
1998-03-25T00:02:12.5   84.001534   -5.464  -1.277  -2.679    5.138  -2.256  -2.678    0.322    -46.81   -64.70  1849.97     56.25   -22.33  1850.71  0
1998-03-25T00:02:17.5   84.001591   -4.941  -1.635  -2.613    4.941  -1.654  -2.600    0.399    -52.46   -70.50  1849.60     64.27   -21.18  1850.45  0
1998-03-25T00:02:22.5   84.001649   -4.995  -1.626  -2.790    4.980  -1.690  -2.778    0.166    -58.11   -76.30  1849.20     72.29   -20.02  1850.16  0
1998-03-25T00:02:27.5   84.001707   -4.843  -1.677  -2.704    4.890  -1.560  -2.690    0.263    -63.76   -82.09  1848.75     80.30   -18.86  1849.84  0
1998-03-25T00:02:32.5   84.001765   -4.941  -1.622  -2.825    4.936  -1.660  -2.812    0.133    -69.40   -87.89  1848.28     88.31   -17.69  1849.48  0
1998-03-25T00:02:37.5   84.001823   -5.287  -1.172  -2.941    4.937  -2.224  -2.942    0.155    -75.05   -93.68  1847.77     96.32   -16.53  1849.08  0
1998-03-25T00:02:42.5   84.001881   -4.854  -1.241  -2.872    4.635  -1.907  -2.868    0.399    -80.69   -99.47  1847.22    104.33   -15.37  1848.65  0
1998-03-25T00:02:47.5   84.001939   -4.390  -1.366  -2.838    4.343  -1.526  -2.829    0.352    -86.33  -105.26  1846.64    112.34   -14.21  1848.19  0
1998-03-25T00:02:52.5   84.001997   -4.406  -0.933  -2.380    4.087  -1.890  -2.382    0.175    -91.97  -111.05  1846.03    120.34   -13.05  1847.69  0
1998-03-25T00:02:57.5   84.002054   -4.660  -0.406  -2.245    3.965  -2.466  -2.262    0.193    -97.61  -116.84  1845.38    128.35   -11.89  1847.16  0
1998-03-25T00:03:02.5   84.002112   -4.548  -0.596  -2.303    3.993  -2.245  -2.315    0.179   -103.24  -122.62  1844.69    136.35   -10.73  1846.58  0
1998-03-25T00:03:07.5   84.002170   -5.033  -1.092  -2.288    4.680  -2.148  -2.290    0.067   -108.88  -128.40  1843.97    144.34    -9.56  1845.97  0
1998-03-25T00:03:12.5   84.002228   -4.783  -1.915  -2.317    4.984  -1.343  -2.296    0.078   -114.51  -134.17  1843.20    152.34    -8.40  1845.33  0
1998-03-25T00:03:17.5   84.002286   -4.777  -1.457  -2.330    4.700  -1.701  -2.321    0.063   -120.14  -139.95  1842.40    160.33    -7.24  1844.64  0
1998-03-25T00:03:22.5   84.002344   -4.658  -0.755  -2.435    4.179  -2.183  -2.443    0.434   -125.77  -145.72  1841.57    168.32    -6.08  1843.93  0
1998-03-25T00:03:27.5   84.002402   -4.000  -0.458  -2.901    3.481  -2.006  -2.913    0.285   -131.40  -151.49  1840.70    176.30    -4.91  1843.17  0
1998-03-25T00:03:32.5   84.002459   -4.396  -0.790  -3.270    4.002  -1.975  -3.275    0.093   -137.02  -157.25  1839.80    184.28    -3.75  1842.39  0
1998-03-25T00:03:37.5   84.002517   -4.356  -0.746  -2.913    3.939  -1.994  -2.919    0.154   -142.64  -163.02  1838.86    192.26    -2.59  1841.56  0
1998-03-25T00:03:42.5   84.002575   -4.223  -0.758  -3.102    3.843  -1.899  -3.107    0.152   -148.26  -168.78  1837.89    200.24    -1.42  1840.71  0
1998-03-25T00:03:47.5   84.002633   -4.460  -0.954  -3.314    4.153  -1.883  -3.316    0.164   -153.88  -174.53  1836.88    208.21    -0.26  1839.82  0
1998-03-25T00:03:52.5   84.002691   -4.306  -0.932  -3.408    4.019  -1.804  -3.410    0.185   -159.49  -180.29  1835.84    216.18     0.90  1838.89  0
1998-03-25T00:03:57.5   84.002749   -4.191  -0.826  -3.214    3.861  -1.822  -3.217    0.112   -165.10  -186.03  1834.76    224.14     2.07  1837.93  0
