1998-03-10T00:02:07.5   69.001476  -10.334  -0.632  -0.415   -8.307   6.187  -0.288    0.045   -794.31 -1593.84  -477.15  -1632.38  -693.63  -503.12  1
1998-03-10T00:02:12.5   69.001534  -10.205  -0.598  -0.511   -8.186   6.133  -0.386    0.058   -795.29 -1595.69  -469.28  -1634.35  -694.65  -495.28  1
1998-03-10T00:02:17.5   69.001591  -10.065  -0.627  -0.486   -8.098   6.019  -0.363    0.027   -796.25 -1597.51  -461.41  -1636.28  -695.65  -487.44  1
1998-03-10T00:02:22.5   69.001649  -10.170  -0.617  -0.338   -8.172   6.091  -0.214    0.037   -797.20 -1599.30  -453.52  -1638.19  -696.64  -479.58  1
1998-03-10T00:02:27.5   69.001707  -10.241  -0.536  -0.200   -8.175   6.194  -0.073    0.032   -798.13 -1601.06  -445.62  -1640.06  -697.61  -471.72  1
1998-03-10T00:02:32.5   69.001765  -10.047  -0.430  -0.191   -7.959   6.150  -0.064    0.092   -799.04 -1602.79  -437.72  -1641.90  -698.57  -463.85  1
1998-03-10T00:02:37.5   69.001823   -9.930  -0.400  -0.234   -7.850   6.098  -0.108    0.028   -799.94 -1604.49  -429.81  -1643.71  -699.52  -455.96  1
1998-03-10T00:02:42.5   69.001881  -10.008  -0.359  -0.331   -7.883   6.182  -0.203    0.023   -800.83 -1606.16  -421.89  -1645.49  -700.46  -448.07  1
1998-03-10T00:02:47.5   69.001939   -9.812  -0.417  -0.381   -7.769   6.013  -0.257    0.069   -801.70 -1607.79  -413.96  -1647.24  -701.38  -440.18  1
1998-03-10T00:02:52.5   69.001997   -9.727  -0.446  -0.352   -7.724   5.936  -0.230    0.053   -802.55 -1609.40  -406.02  -1648.95  -702.29  -432.27  1
1998-03-10T00:02:57.5   69.002054   -9.680  -0.409  -0.393   -7.664   5.934  -0.271    0.038   -803.39 -1610.98  -398.08  -1650.64  -703.18  -424.35  1
1998-03-10T00:03:02.5   69.002112   -9.511  -0.323  -0.526   -7.479   5.895  -0.404    0.039   -804.21 -1612.52  -390.13  -1652.29  -704.06  -416.43  1
1998-03-10T00:03:07.5   69.002170   -9.443  -0.205  -0.560   -7.350   5.942  -0.436    0.032   -805.02 -1614.03  -382.17  -1653.90  -704.93  -408.50  1
1998-03-10T00:03:12.5   69.002228   -9.564  -0.074  -0.644   -7.359   6.122  -0.515    0.050   -805.81 -1615.50  -374.20  -1655.48  -705.78  -400.55  1
1998-03-10T00:03:17.5   69.002286   -9.471   0.022  -0.674   -7.225   6.136  -0.545    0.033   -806.58 -1616.95  -366.22  -1657.03  -706.62  -392.60  1
1998-03-10T00:03:22.5   69.002344   -9.334   0.058  -0.846   -7.097   6.079  -0.717    0.140   -807.34 -1618.36  -358.24  -1658.55  -707.44  -384.65  1
1998-03-10T00:03:27.5   69.002402   -9.045   0.077  -0.728   -6.864   5.905  -0.602    0.055   -808.08 -1619.74  -350.25  -1660.03  -708.25  -376.68  1
1998-03-10T00:03:32.5   69.002459   -9.286   0.002  -0.609   -7.097   6.000  -0.482    0.103   -808.81 -1621.09  -342.25  -1661.49  -709.05  -368.71  1
1998-03-10T00:03:37.5   69.002517   -9.393  -0.025  -0.355   -7.198   6.040  -0.227    0.053   -809.52 -1622.41  -334.25  -1662.91  -709.83  -360.73  1
1998-03-10T00:03:42.5   69.002575   -9.566  -0.072  -0.139   -7.361   6.111  -0.010    0.037   -810.22 -1623.70  -326.24  -1664.30  -710.60  -352.75  1
1998-03-10T00:03:47.5   69.002633   -9.623  -0.020  -0.171   -7.371   6.188  -0.040    0.034   -810.90 -1624.96  -318.22  -1665.66  -711.36  -344.75  1
1998-03-10T00:03:52.5   69.002691   -9.407   0.043  -0.415   -7.164   6.103  -0.285    0.077   -811.56 -1626.19  -310.20  -1666.99  -712.10  -336.76  1
1998-03-10T00:03:57.5   69.002749   -9.240   0.094  -0.503   -7.004   6.037  -0.375    0.022   -812.21 -1627.38  -302.17  -1668.28  -712.83  -328.75  1
1998-03-10T00:04:02.5   69.002807   -9.362   0.173  -0.541   -7.045   6.177  -0.409    0.070   -812.85 -1628.54  -294.14  -1669.54  -713.54  -320.74  1
1998-03-10T00:04:07.5   69.002865   -9.395   0.291  -0.671   -6.994   6.292  -0.536    0.023   -813.46 -1629.67  -286.10  -1670.77  -714.24  -312.72  1
1998-03-10T00:04:12.5   69.002922   -9.481   0.352  -0.700   -7.021   6.395  -0.562    0.099   -814.06 -1630.76  -278.05  -1671.96  -714.92  -304.69  1
1998-03-10T00:04:17.5   69.002980   -9.670   0.456  -0.836   -7.098   6.600  -0.693    0.052   -814.64 -1631.83  -270.00  -1673.12  -715.59  -296.66  1
1998-03-10T00:04:22.5   69.003038   -9.259   0.487  -1.004   -6.763   6.362  -0.866    0.110   -815.21 -1632.86  -261.95  -1674.24  -716.25  -288.63  1
1998-03-10T00:04:27.5   69.003096   -9.193   0.399  -1.009   -6.769   6.253  -0.874    0.064   -815.76 -1633.85  -253.88  -1675.33  -716.89  -280.58  1
1998-03-10T00:04:32.5   69.003154   -9.381   0.410  -0.975   -6.906   6.381  -0.837    0.029   -816.30 -1634.82  -245.82  -1676.40  -717.52  -272.54  1
1998-03-10T00:04:37.5   69.003212   -9.354   0.434  -1.024   -6.870   6.384  -0.886    0.030   -816.82 -1635.76  -237.75  -1677.43  -718.14  -264.48  1
1998-03-10T00:04:42.5   69.003270   -9.387   0.436  -1.132   -6.894   6.410  -0.993    0.028   -817.33 -1636.67  -229.67  -1678.43  -718.74  -256.42  1
1998-03-10T00:04:47.5   69.003328   -9.365   0.424  -1.076   -6.885   6.384  -0.938    0.032   -817.82 -1637.54  -221.59  -1679.39  -719.33  -248.36  1
1998-03-10T00:04:52.5   69.003385   -9.402   0.340  -0.798   -6.969   6.337  -0.662    0.021   -818.29 -1638.39  -213.51  -1680.33  -719.90  -240.29  1
1998-03-10T00:04:57.5   69.003443   -9.392   0.266  -0.607   -7.010   6.268  -0.473    0.034   -818.75 -1639.20  -205.42  -1681.23  -720.46  -232.22  1
1998-03-10T00:05:02.5   69.003501   -9.353   0.253  -0.408   -6.989   6.228  -0.274    0.031   -819.19 -1639.97  -197.33  -1682.09  -721.01  -224.14  1
1998-03-10T00:05:07.5   69.003559   -9.451   0.257  -0.243   -7.063   6.290  -0.108    0.026   -819.62 -1640.72  -189.23  -1682.92  -721.54  -216.06  1
1998-03-10T00:05:12.5   69.003617   -9.540   0.253   0.033   -7.134   6.336   0.169    0.043   -820.02 -1641.43  -181.13  -1683.72  -722.05  -207.98  1
1998-03-10T00:05:17.5   69.003675   -9.613   0.302   0.262   -7.160   6.415   0.399    0.017   -820.42 -1642.10  -173.02  -1684.48  -722.55  -199.89  1
1998-03-10T00:05:22.5   69.003733   -9.542   0.331   0.306   -7.087   6.390   0.444    0.038   -820.79 -1642.75  -164.92  -1685.22  -723.04  -191.79  1
1998-03-10T00:05:27.5   69.003791   -9.533   0.386   0.190   -7.044   6.430   0.328    0.033   -821.15 -1643.36  -156.81  -1685.91  -723.51  -183.69  1
1998-03-10T00:05:32.5   69.003848   -9.473   0.444   0.026   -6.960   6.439   0.165    0.057   -821.50 -1643.95  -148.69  -1686.58  -723.97  -175.59  1
1998-03-10T00:05:37.5   69.003906   -9.266   0.493  -0.165   -6.770   6.348  -0.028    0.032   -821.83 -1644.50  -140.58  -1687.22  -724.42  -167.49  1
1998-03-10T00:05:42.5   69.003964   -9.202   0.581  -0.340   -6.663   6.379  -0.201    0.030   -822.14 -1645.02  -132.46  -1687.82  -724.85  -159.38  1
1998-03-10T00:05:47.5   69.004022   -9.127   0.626  -0.487   -6.576   6.368  -0.348    0.022   -822.44 -1645.51  -124.33  -1688.39  -725.27  -151.27  1
1998-03-10T00:05:52.5   69.004080   -9.078   0.651  -0.578   -6.522   6.359  -0.440    0.029   -822.72 -1645.97  -116.21  -1688.93  -725.67  -143.15  1
1998-03-10T00:05:57.5   69.004138   -9.005   0.687  -0.592   -6.443   6.339  -0.453    0.022   -822.99 -1646.39  -108.08  -1689.44  -726.07  -135.04  1
1998-03-10T00:06:02.5   69.004196   -9.069   0.679  -0.580   -6.498   6.374  -0.440    0.062   -823.23 -1646.78   -99.96  -1689.91  -726.44  -126.92  1
1998-03-10T00:06:07.5   69.004253   -9.080   0.702  -0.588   -6.492   6.399  -0.448    0.049   -823.47 -1647.14   -91.82  -1690.34  -726.80  -118.80  1
1998-03-10T00:06:12.5   69.004311   -8.968   0.673  -0.594   -6.425   6.305  -0.456    0.027   -823.68 -1647.46   -83.69  -1690.74  -727.15  -110.67  1
1998-03-10T00:06:17.5   69.004369   -8.986   0.672  -0.683   -6.438   6.318  -0.545    0.023   -823.88 -1647.76   -75.56  -1691.11  -727.48  -102.55  1
1998-03-10T00:06:22.5   69.004427   -8.860   0.667  -0.696   -6.346   6.233  -0.560    0.039   -824.06 -1648.01   -67.42  -1691.44  -727.79   -94.42  1
1998-03-10T00:06:27.5   69.004485   -8.994   0.614  -0.747   -6.482   6.280  -0.610    0.036   -824.23 -1648.24   -59.29  -1691.75  -728.10   -86.29  1
1998-03-10T00:06:32.5   69.004543   -8.903   0.684  -0.783   -6.367   6.276  -0.646    0.041   -824.38 -1648.44   -51.15  -1692.02  -728.39   -78.15  1
1998-03-10T00:06:37.5   69.004601   -8.937   0.686  -0.935   -6.391   6.304  -0.797    0.024   -824.52 -1648.60   -43.01  -1692.25  -728.66   -70.02  1
1998-03-10T00:06:42.5   69.004659   -8.891   0.748  -0.859   -6.316   6.319  -0.720    0.040   -824.64 -1648.74   -34.87  -1692.46  -728.92   -61.89  1
1998-03-10T00:06:47.5   69.004716   -9.167   0.724  -0.831   -6.543   6.478  -0.689    0.072   -824.74 -1648.84   -26.73  -1692.63  -729.17   -53.75  1
1998-03-10T00:06:52.5   69.004774   -9.041   0.775  -0.789   -6.414   6.435  -0.647    0.091   -824.83 -1648.91   -18.59  -1692.78  -729.40   -45.61  1
1998-03-10T00:06:57.5   69.004832   -9.020   0.716  -0.765   -6.436   6.375  -0.626    0.049   -824.90 -1648.95   -10.45  -1692.88  -729.62   -37.47  1
1998-03-10T00:07:02.5   69.004890   -9.013   0.715  -0.583   -6.432   6.365  -0.443    0.034   -824.96 -1648.95    -2.30  -1692.96  -729.83   -29.34  1
1998-03-10T00:07:07.5   69.004948   -9.174   0.701  -0.341   -6.566   6.451  -0.200    0.105   -825.00 -1648.92     5.84  -1693.00  -730.02   -21.20  1
1998-03-10T00:07:12.5   69.005006   -9.317   0.776  -0.410   -6.627   6.602  -0.265    0.038   -825.02 -1648.86    13.98  -1693.00  -730.19   -13.06  1
1998-03-10T00:07:17.5   69.005064   -9.072   0.842  -0.560   -6.396   6.499  -0.417    0.056   -825.02 -1648.76    22.12  -1692.97  -730.35    -4.92  1
1998-03-10T00:07:22.5   69.005122   -9.125   0.805  -0.534   -6.461   6.504  -0.391    0.086   -825.01 -1648.64    30.26  -1692.91  -730.50     3.22  1
1998-03-10T00:07:27.5   69.005179   -9.219   0.847  -0.523   -6.506   6.596  -0.377    0.028   -824.99 -1648.48    38.40  -1692.81  -730.63    11.36  1
1998-03-10T00:07:32.5   69.005237   -9.164   0.848  -0.590   -6.463   6.564  -0.445    0.027   -824.94 -1648.29    46.54  -1692.68  -730.75    19.50  1
1998-03-10T00:07:37.5   69.005295   -9.109   0.862  -0.672   -6.411   6.540  -0.528    0.042   -824.89 -1648.06    54.68  -1692.52  -730.85    27.64  1
1998-03-10T00:07:42.5   69.005353   -9.074   0.863  -0.586   -6.384   6.517  -0.442    0.027   -824.81 -1647.81    62.82  -1692.33  -730.94    35.78  1
1998-03-10T00:07:47.5   69.005411   -8.998   0.905  -0.395   -6.300   6.495  -0.251    0.059   -824.72 -1647.53    70.95  -1692.11  -731.02    43.92  1
1998-03-10T00:07:52.5   69.005469   -8.821   0.893  -0.170   -6.174   6.365  -0.029    0.057   -824.62 -1647.21    79.09  -1691.85  -731.08    52.06  1
1998-03-10T00:07:57.5   69.005527   -8.567   0.961   0.091   -5.937   6.247   0.230    0.075   -824.50 -1646.86    87.22  -1691.56  -731.13    60.19  1
1998-03-10T00:08:02.5   69.005584   -8.286   0.976   0.322   -5.713   6.071   0.458    0.068   -824.36 -1646.48    95.35  -1691.24  -731.16    68.33  1
1998-03-10T00:08:07.5   69.005642   -7.954   1.016   0.575   -5.435   5.882   0.707    0.100   -824.21 -1646.06   103.48  -1690.88  -731.18    76.46  1
1998-03-10T00:08:12.5   69.005700   -7.688   0.990   0.813   -5.249   5.685   0.940    0.064   -824.03 -1645.61   111.61  -1690.49  -731.18    84.59  1
1998-03-10T00:08:17.5   69.005758   -7.645   0.952   0.855   -5.241   5.626   0.981    0.036   -823.84 -1645.13   119.74  -1690.06  -731.17    92.73  1
1998-03-10T00:08:22.5   69.005816   -7.652   0.906   0.831   -5.276   5.596   0.956    0.030   -823.64 -1644.61   127.86  -1689.60  -731.14   100.85  1
1998-03-10T00:08:27.5   69.005874   -7.735   0.986   0.838   -5.287   5.710   0.966    0.037   -823.42 -1644.07   135.98  -1689.11  -731.10   108.98  1
1998-03-10T00:08:32.5   69.005932   -7.841   1.018   0.794   -5.348   5.804   0.924    0.028   -823.18 -1643.49   144.10  -1688.58  -731.05   117.11  1
1998-03-10T00:08:37.5   69.005990   -7.902   0.992   0.715   -5.412   5.825   0.845    0.028   -822.93 -1642.88   152.21  -1688.03  -730.98   125.23  1
1998-03-10T00:08:42.5   69.006047   -7.927   0.938   0.734   -5.465   5.800   0.864    0.020   -822.67 -1642.24   160.33  -1687.44  -730.90   133.35  1
1998-03-10T00:08:47.5   69.006105   -7.896   0.991   0.673   -5.407   5.822   0.803    0.034   -822.38 -1641.57   168.43  -1686.82  -730.80   141.47  1
1998-03-10T00:08:52.5   69.006163   -7.784   1.058   0.697   -5.278   5.800   0.827    0.043   -822.08 -1640.87   176.54  -1686.17  -730.69   149.58  1
1998-03-10T00:08:57.5   69.006221   -7.654   1.102   0.648   -5.151   5.752   0.777    0.042   -821.77 -1640.13   184.64  -1685.48  -730.57   157.69  1
1998-03-10T00:09:02.5   69.006279   -7.529   1.107   0.599   -5.052   5.676   0.727    0.044   -821.44 -1639.37   192.74  -1684.76  -730.43   165.80  1
1998-03-10T00:09:07.5   69.006337   -7.470   1.049   0.633   -5.045   5.593   0.759    0.017   -821.09 -1638.56   200.84  -1684.00  -730.28   173.91  1
1998-03-10T00:09:12.5   69.006395   -7.481   1.074   0.702   -5.037   5.618   0.828    0.020   -820.72 -1637.73   208.93  -1683.21  -730.11   182.01  1
1998-03-10T00:09:17.5   69.006453   -7.526   1.130   0.760   -5.036   5.688   0.888    0.024   -820.34 -1636.86   217.01  -1682.39  -729.92   190.11  1
1998-03-10T00:09:22.5   69.006510   -7.615   1.146   0.769   -5.094   5.757   0.899    0.023   -819.94 -1635.96   225.10  -1681.53  -729.73   198.20  1
1998-03-10T00:09:27.5   69.006568   -7.711   1.167   0.782   -5.154   5.834   0.913    0.034   -819.53 -1635.03   233.17  -1680.64  -729.51   206.29  1
1998-03-10T00:09:32.5   69.006626   -7.854   1.144   0.708   -5.277   5.910   0.842    0.040   -819.10 -1634.07   241.25  -1679.72  -729.29   214.38  1
1998-03-10T00:09:37.5   69.006684   -7.910   1.173   0.575   -5.301   5.972   0.710    0.024   -818.66 -1633.07   249.32  -1678.77  -729.05   222.46  1
1998-03-10T00:09:42.5   69.006742   -7.882   1.172   0.514   -5.281   5.955   0.648    0.021   -818.20 -1632.05   257.38  -1677.79  -728.80   230.54  1
1998-03-10T00:09:47.5   69.006800   -7.852   1.187   0.527   -5.248   5.947   0.661    0.021   -817.72 -1630.99   265.44  -1676.77  -728.53   238.61  1
1998-03-10T00:09:52.5   69.006858   -7.713   1.286   0.624   -5.078   5.930   0.759    0.043   -817.23 -1629.91   273.50  -1675.73  -728.25   246.68  1
1998-03-10T00:09:57.5   69.006916   -7.472   1.314   0.647   -4.876   5.796   0.779    0.060   -816.72 -1628.79   281.54  -1674.65  -727.95   254.75  1
1998-03-10T00:10:02.5   69.006973   -7.241   1.276   0.655   -4.723   5.618   0.782    0.073   -816.20 -1627.64   289.59  -1673.53  -727.64   262.80  1
1998-03-10T00:10:07.5   69.007031   -6.967   1.293   0.716   -4.503   5.453   0.840    0.066   -815.66 -1626.45   297.62  -1672.38  -727.32   270.86  1
1998-03-10T00:10:12.5   69.007089   -6.823   1.351   0.954   -4.358   5.399   1.078    0.046   -815.10 -1625.23   305.65  -1671.20  -726.98   278.91  1
1998-03-10T00:10:17.5   69.007147   -6.763   1.554   1.323   -4.182   5.505   1.451    0.040   -814.52 -1623.98   313.68  -1669.98  -726.62   286.95  1
1998-03-10T00:10:22.5   69.007205   -6.931   1.506   1.531   -4.343   5.571   1.660    0.058   -813.93 -1622.70   321.70  -1668.73  -726.26   294.99  1
1998-03-10T00:10:27.5   69.007263   -7.231   1.429   1.521   -4.622   5.706   1.652    0.075   -813.33 -1621.38   329.71  -1667.45  -725.87   303.02  1
1998-03-10T00:10:32.5   69.007321   -7.508   1.419   1.451   -4.840   5.879   1.586    0.045   -812.71 -1620.04   337.72  -1666.14  -725.48   311.04  1
1998-03-10T00:10:37.5   69.007378   -7.634   1.274   1.250   -5.029   5.853   1.383    0.041   -812.07 -1618.66   345.72  -1664.79  -725.07   319.06  1
1998-03-10T00:10:42.5   69.007436   -7.521   1.086   0.983   -5.062   5.643   1.111    0.070   -811.42 -1617.26   353.71  -1663.42  -724.64   327.08  1
1998-03-10T00:10:47.5   69.007494   -7.362   1.010   0.948   -4.990   5.484   1.071    0.071   -810.75 -1615.82   361.70  -1662.01  -724.21   335.08  1
1998-03-10T00:10:52.5   69.007552   -7.122   1.207   1.165   -4.681   5.475   1.290    0.031   -810.07 -1614.36   369.68  -1660.57  -723.75   343.09  1
1998-03-10T00:10:57.5   69.007610   -7.036   1.443   1.474   -4.464   5.591   1.603    0.075   -809.37 -1612.86   377.65  -1659.10  -723.29   351.08  1
1998-03-10T00:11:02.5   69.007668   -7.219   1.546   1.626   -4.538   5.784   1.760    0.102   -808.66 -1611.32   385.61  -1657.59  -722.81   359.07  1
1998-03-10T00:11:07.5   69.007726   -7.571   1.330   1.317   -4.946   5.853   1.450    0.082   -807.92 -1609.76   393.57  -1656.05  -722.31   367.05  1
1998-03-10T00:11:12.5   69.007784   -7.885   1.058   0.779   -5.359   5.862   0.911    0.027   -807.17 -1608.16   401.52  -1654.47  -721.80   375.02  1
1998-03-10T00:11:17.5   69.007841   -8.224   0.841   0.353   -5.756   5.925   0.484    0.094   -806.41 -1606.53   409.46  -1652.87  -721.28   382.98  1
1998-03-10T00:11:22.5   69.007899   -8.628   0.776   0.051   -6.106   6.143   0.186    0.115   -805.63 -1604.87   417.39  -1651.23  -720.74   390.94  1
1998-03-10T00:11:27.5   69.007957   -8.974   0.829  -0.080   -6.336   6.410   0.061    0.100   -804.83 -1603.17   425.32  -1649.56  -720.19   398.89  1
1998-03-10T00:11:32.5   69.008015   -9.191   0.964  -0.143   -6.414   6.654   0.004    0.058   -804.02 -1601.45   433.23  -1647.85  -719.62   406.83  1
1998-03-10T00:11:37.5   69.008073   -9.199   0.999  -0.278   -6.398   6.689  -0.130    0.031   -803.19 -1599.70   441.14  -1646.12  -719.04   414.77  1
1998-03-10T00:11:42.5   69.008131   -9.164   0.969  -0.431   -6.390   6.648  -0.284    0.021   -802.35 -1597.92   449.04  -1644.36  -718.45   422.69  1
1998-03-10T00:11:47.5   69.008189   -9.170   0.988  -0.509   -6.382   6.668  -0.361    0.043   -801.50 -1596.10   456.93  -1642.56  -717.84   430.61  1
1998-03-10T00:11:52.5   69.008247   -9.260   0.974  -0.645   -6.460   6.719  -0.496    0.034   -800.62 -1594.26   464.82  -1640.73  -717.22   438.52  1
1998-03-10T00:11:57.5   69.008304   -9.184   0.866  -0.823   -6.470   6.592  -0.678    0.033   -799.74 -1592.38   472.69  -1638.87  -716.58   446.42  1
1998-03-10T00:12:02.5   69.008362   -9.115   0.797  -0.837   -6.462   6.495  -0.695    0.036   -798.83 -1590.47   480.55  -1636.98  -715.94   454.32  1
1998-03-10T00:12:07.5   69.008420   -9.060   0.865  -0.767   -6.376   6.510  -0.623    0.027   -797.91 -1588.53   488.41  -1635.05  -715.27   462.20  1
1998-03-10T00:12:12.5   69.008478   -8.949   0.899  -0.706   -6.270   6.463  -0.563    0.032   -796.97 -1586.56   496.25  -1633.09  -714.59   470.07  1
1998-03-10T00:12:17.5   69.008536   -8.872   0.928  -0.656   -6.192   6.434  -0.514    0.058   -796.02 -1584.55   504.09  -1631.10  -713.90   477.94  1
1998-03-10T00:12:22.5   69.008594   -8.849   0.927  -0.517   -6.176   6.415  -0.375    0.042   -795.05 -1582.52   511.91  -1629.07  -713.19   485.79  1
1998-03-10T00:12:27.5   69.008652   -8.914   0.999  -0.453   -6.180   6.510  -0.309    0.042   -794.06 -1580.45   519.72  -1627.02  -712.47   493.64  1
1998-03-10T00:12:32.5   69.008709   -8.914   0.967  -0.507   -6.200   6.487  -0.363    0.035   -793.06 -1578.35   527.53  -1624.93  -711.74   501.47  1
1998-03-10T00:12:37.5   69.008767   -8.934   0.952  -0.441   -6.225   6.486  -0.297    0.042   -792.05 -1576.23   535.32  -1622.81  -710.99   509.30  1
1998-03-10T00:12:42.5   69.008825   -8.988   1.049  -0.319   -6.205   6.592  -0.173    0.016   -791.02 -1574.07   543.11  -1620.66  -710.23   517.12  1
1998-03-10T00:12:47.5   69.008883   -8.933   1.138  -0.191   -6.106   6.621  -0.043    0.029   -789.98 -1571.89   550.88  -1618.49  -709.45   524.93  1
1998-03-10T00:12:52.5   69.008941   -8.921   1.153  -0.095   -6.088   6.623   0.053    0.025   -788.92 -1569.67   558.65  -1616.28  -708.66   532.72  1
1998-03-10T00:12:57.5   69.008999   -8.869   1.105  -0.071   -6.080   6.552   0.075    0.045   -787.84 -1567.43   566.40  -1614.03  -707.86   540.51  1
1998-03-10T00:13:02.5   69.009057   -8.906   1.006  -0.139   -6.171   6.501   0.005    0.051   -786.75 -1565.15   574.14  -1611.76  -707.04   548.28  1
1998-03-10T00:13:07.5   69.009115   -8.938   0.965  -0.341   -6.221   6.496  -0.197    0.035   -785.64 -1562.83   581.87  -1609.45  -706.21   556.05  1
1998-03-10T00:13:12.5   69.009172   -8.746   0.999  -0.374   -6.052   6.399  -0.232    0.070   -784.52 -1560.49   589.58  -1607.11  -705.37   563.80  1
1998-03-10T00:13:17.5   69.009230   -8.598   0.980  -0.178   -5.952   6.284  -0.038    0.038   -783.38 -1558.12   597.29  -1604.73  -704.51   571.54  1
1998-03-10T00:13:22.5   69.009288   -8.712   0.772  -0.229   -6.173   6.200  -0.092    0.052   -782.22 -1555.71   604.98  -1602.33  -703.63   579.27  1
1998-03-10T00:13:27.5   69.009346   -8.898   0.518  -0.655   -6.477   6.136  -0.522    0.060   -781.05 -1553.28   612.66  -1599.89  -702.75   586.99  1
1998-03-10T00:13:32.5   69.009404   -8.917   0.423  -0.970   -6.551   6.083  -0.839    0.048   -779.87 -1550.81   620.34  -1597.43  -701.85   594.70  1
1998-03-10T00:13:37.5   69.009462   -8.575   0.505  -0.871   -6.237   5.924  -0.742    0.102   -778.67 -1548.32   627.99  -1594.93  -700.93   602.40  1
1998-03-10T00:13:42.5   69.009520   -8.334   0.676  -0.492   -5.945   5.889  -0.363    0.053   -777.45 -1545.80   635.64  -1592.41  -700.01   610.08  1
