1998-05-24T00:02:22.5  144.001649   -0.009   6.584  -2.495   -2.757  -5.944  -2.577    0.243  -1541.54   685.26   714.74   1077.81 -1282.82   741.26  0
1998-05-24T00:02:27.5  144.001707    0.300   6.700  -2.951   -3.074  -5.915  -3.042    0.257  -1544.38   686.70   707.19   1079.97 -1285.32   733.76  0
1998-05-24T00:02:32.5  144.001765    0.675   6.558  -2.964   -3.351  -5.626  -3.061    0.151  -1547.19   688.12   699.63   1082.10 -1287.79   726.25  0
1998-05-24T00:02:37.5  144.001823    0.624   6.308  -2.954   -3.197  -5.422  -3.047    0.131  -1549.96   689.53   692.05   1084.22 -1290.23   718.72  0
1998-05-24T00:02:42.5  144.001881    0.789   6.338  -3.422   -3.347  -5.378  -3.519    0.161  -1552.71   690.93   684.46   1086.31 -1292.65   711.18  0
1998-05-24T00:02:47.5  144.001939    0.555   6.420  -3.428   -3.171  -5.551  -3.521    0.050  -1555.43   692.32   676.86   1088.39 -1295.04   703.62  0
1998-05-24T00:02:52.5  144.001997    0.196   6.538  -3.332   -2.901  -5.813  -3.418    0.107  -1558.12   693.69   669.24   1090.44 -1297.41   696.05  0
1998-05-24T00:02:57.5  144.002054   -0.697   6.319  -3.766   -1.989  -5.998  -3.829    0.103  -1560.77   695.05   661.61   1092.47 -1299.75   688.47  0
1998-05-24T00:03:02.5  144.002112    0.557   6.572  -3.072   -3.248  -5.689  -3.167    0.090  -1563.40   696.39   653.96   1094.47 -1302.07   680.87  0
1998-05-24T00:03:07.5  144.002170    0.520   6.527  -3.278   -3.189  -5.664  -3.372    0.053  -1565.99   697.72   646.31   1096.45 -1304.36   673.26  0
1998-05-24T00:03:12.5  144.002228    0.687   6.596  -3.076   -3.375  -5.655  -3.175    0.110  -1568.54   699.03   638.63   1098.42 -1306.62   665.63  0
1998-05-24T00:03:17.5  144.002286    1.021   6.606  -3.149   -3.678  -5.520  -3.255    0.087  -1571.07   700.33   630.95   1100.35 -1308.85   657.99  0
1998-05-24T00:03:22.5  144.002344    1.171   6.423  -3.478   -3.727  -5.289  -3.585    0.066  -1573.56   701.62   623.25   1102.27 -1311.06   650.34  0
1998-05-24T00:03:27.5  144.002402    1.381   6.319  -3.661   -3.866  -5.105  -3.772    0.103  -1576.03   702.89   615.54   1104.16 -1313.24   642.67  0
1998-05-24T00:03:32.5  144.002459    1.589   6.200  -3.635   -4.003  -4.908  -3.749    0.111  -1578.46   704.15   607.82   1106.04 -1315.40   634.99  0
1998-05-24T00:03:37.5  144.002517    2.253   5.923  -3.777   -4.479  -4.373  -3.903    0.068  -1580.86   705.40   600.09   1107.89 -1317.53   627.30  0
1998-05-24T00:03:42.5  144.002575    2.170   6.078  -3.577   -4.477  -4.548  -3.703    0.059  -1583.24   706.63   592.34   1109.72 -1319.64   619.60  0
1998-05-24T00:03:47.5  144.002633    2.210   6.121  -3.613   -4.531  -4.570  -3.740    0.055  -1585.58   707.85   584.58   1111.53 -1321.72   611.88  0
1998-05-24T00:03:52.5  144.002691    2.587   5.688  -4.156   -4.671  -4.016  -4.286    0.081  -1587.89   709.05   576.82   1113.32 -1323.77   604.16  0
1998-05-24T00:03:57.5  144.002749    2.982   5.664  -3.763   -5.027  -3.826  -3.902    0.048  -1590.17   710.24   569.04   1115.08 -1325.80   596.42  0
1998-05-24T00:04:02.5  144.002807    3.090   5.705  -3.610   -5.146  -3.816  -3.752    0.086  -1592.41   711.42   561.25   1116.83 -1327.80   588.67  0
1998-05-24T00:04:07.5  144.002865    3.477   5.625  -3.623   -5.460  -3.578  -3.773    0.120  -1594.62   712.58   553.44   1118.55 -1329.78   580.90  0
1998-05-24T00:04:12.5  144.002922    3.886   5.536  -3.228   -5.802  -3.323  -3.386    0.249  -1596.80   713.73   545.63   1120.24 -1331.72   573.13  0
1998-05-24T00:04:17.5  144.002980    4.085   5.313  -3.061   -5.890  -3.036  -3.221    0.204  -1598.95   714.86   537.80   1121.91 -1333.64   565.34  0
1998-05-24T00:04:22.5  144.003038    3.832   5.129  -3.259   -5.578  -2.979  -3.411    0.342  -1601.06   715.98   529.97   1123.56 -1335.53   557.54  0
1998-05-24T00:04:27.5  144.003096    2.888   5.536  -4.087   -4.878  -3.751  -4.222    0.090  -1603.15   717.08   522.12   1125.19 -1337.40   549.73  0
1998-05-24T00:04:32.5  144.003154    3.298   5.429  -3.878   -5.208  -3.478  -4.021    0.050  -1605.20   718.17   514.26   1126.80 -1339.24   541.91  0
1998-05-24T00:04:37.5  144.003212    3.070   5.556  -3.975   -5.054  -3.691  -4.114    0.150  -1607.22   719.25   506.40   1128.38 -1341.05   534.08  0
1998-05-24T00:04:42.5  144.003270    3.460   5.584  -3.902   -5.420  -3.549  -4.051    0.107  -1609.21   720.31   498.52   1129.95 -1342.84   526.24  0
1998-05-24T00:04:47.5  144.003328    3.813   5.842  -3.766   -5.853  -3.629  -3.926    0.381  -1611.17   721.36   490.63   1131.49 -1344.60   518.39  0
1998-05-24T00:04:52.5  144.003385    4.103   5.547  -3.809   -5.987  -3.239  -3.972    0.445  -1613.10   722.39   482.74   1133.01 -1346.34   510.53  0
1998-05-24T00:04:57.5  144.003443    4.454   5.651  -3.721   -6.350  -3.182  -3.894    0.504  -1615.00   723.41   474.83   1134.50 -1348.05   502.66  0
1998-05-24T00:05:02.5  144.003501    3.715   5.436  -4.128   -5.580  -3.305  -4.281    0.556  -1616.86   724.42   466.92   1135.98 -1349.73   494.77  0
1998-05-24T00:05:07.5  144.003559    3.282   5.694  -3.794   -5.309  -3.725  -3.940    0.109  -1618.68   725.41   458.99   1137.43 -1351.38   486.88  0
1998-05-24T00:05:12.5  144.003617    3.429   5.707  -3.499   -5.455  -3.674  -3.649    0.204  -1620.48   726.38   451.06   1138.85 -1353.01   478.98  0
1998-05-24T00:05:17.5  144.003675    3.311   5.738  -3.613   -5.359  -3.752  -3.761    0.132  -1622.24   727.34   443.11   1140.25 -1354.60   471.07  0
1998-05-24T00:05:22.5  144.003733    3.295   5.603  -3.707   -5.284  -3.638  -3.852    0.064  -1623.97   728.29   435.16   1141.63 -1356.17   463.14  0
1998-05-24T00:05:27.5  144.003791    3.152   5.997  -3.356   -5.333  -4.055  -3.503    0.102  -1625.66   729.22   427.20   1142.99 -1357.72   455.21  0
1998-05-24T00:05:32.5  144.003848    2.909   5.953  -3.621   -5.088  -4.120  -3.762    0.074  -1627.33   730.14   419.23   1144.32 -1359.24   447.27  0
1998-05-24T00:05:37.5  144.003906    3.121   5.812  -3.696   -5.217  -3.902  -3.840    0.051  -1628.96   731.04   411.25   1145.64 -1360.73   439.33  0
1998-05-24T00:05:42.5  144.003964    2.689   6.182  -3.576   -4.989  -4.421  -3.715    0.049  -1630.57   731.93   403.27   1146.93 -1362.19   431.37  0
1998-05-24T00:05:47.5  144.004022    2.708   6.070  -3.658   -4.955  -4.312  -3.796    0.054  -1632.14   732.81   395.27   1148.20 -1363.63   423.40  0
1998-05-24T00:05:52.5  144.004080    2.249   6.310  -3.624   -4.645  -4.726  -3.755    0.073  -1633.68   733.67   387.27   1149.44 -1365.05   415.43  0
1998-05-24T00:05:57.5  144.004138    2.128   6.403  -3.605   -4.577  -4.861  -3.734    0.048  -1635.18   734.51   379.26   1150.67 -1366.43   407.45  0
1998-05-24T00:06:02.5  144.004196    2.376   6.402  -3.551   -4.802  -4.754  -3.685    0.059  -1636.66   735.34   371.25   1151.87 -1367.79   399.46  0
1998-05-24T00:06:07.5  144.004253    1.773   6.552  -3.531   -4.322  -5.150  -3.654    0.062  -1638.09   736.16   363.22   1153.04 -1369.11   391.46  0
1998-05-24T00:06:12.5  144.004311    0.394   7.140  -2.892   -3.346  -6.274  -2.991    0.069  -1639.50   736.96   355.19   1154.19 -1370.41   383.45  0
1998-05-24T00:06:17.5  144.004369    0.639   7.061  -3.160   -3.526  -6.097  -3.263    0.053  -1640.87   737.75   347.15   1155.32 -1371.68   375.44  0
1998-05-24T00:06:22.5  144.004427    0.505   7.083  -3.026   -3.418  -6.174  -3.126    0.038  -1642.21   738.52   339.10   1156.42 -1372.93   367.42  0
1998-05-24T00:06:27.5  144.004485    0.298   7.015  -3.099   -3.200  -6.202  -3.194    0.056  -1643.51   739.27   331.05   1157.51 -1374.14   359.39  0
1998-05-24T00:06:32.5  144.004543   -0.804   7.021  -2.884   -2.214  -6.681  -2.954    0.089  -1644.79   740.02   322.99   1158.57 -1375.33   351.35  0
1998-05-24T00:06:37.5  144.004601   -0.485   7.085  -2.814   -2.531  -6.602  -2.892    0.083  -1646.03   740.74   314.93   1159.60 -1376.50   343.31  0
1998-05-24T00:06:42.5  144.004659   -0.247   7.109  -2.920   -2.752  -6.521  -3.003    0.080  -1647.24   741.46   306.85   1160.62 -1377.64   335.26  0
1998-05-24T00:06:47.5  144.004716    0.279   6.962  -3.102   -3.160  -6.162  -3.195    0.077  -1648.42   742.16   298.78   1161.61 -1378.75   327.20  0
1998-05-24T00:06:52.5  144.004774   -0.236   7.080  -2.776   -2.754  -6.490  -2.860    0.064  -1649.57   742.84   290.69   1162.58 -1379.83   319.14  0
1998-05-24T00:06:57.5  144.004832   -0.456   7.185  -2.699   -2.602  -6.680  -2.779    0.134  -1650.68   743.51   282.60   1163.53 -1380.89   311.07  0
1998-05-24T00:07:02.5  144.004890    0.658   6.922  -3.114   -3.484  -5.963  -3.216    0.131  -1651.76   744.17   274.51   1164.45 -1381.92   303.00  0
1998-05-24T00:07:07.5  144.004948    1.564   6.758  -3.255   -4.228  -5.426  -3.375    0.085  -1652.80   744.81   266.41   1165.35 -1382.92   294.92  0
1998-05-24T00:07:12.5  144.005006    0.970   6.941  -3.057   -3.776  -5.846  -3.167    0.093  -1653.81   745.43   258.30   1166.22 -1383.88   286.83  0
1998-05-24T00:07:17.5  144.005064    1.840   6.694  -3.307   -4.448  -5.250  -3.433    0.094  -1654.79   746.04   250.19   1167.07 -1384.83   278.73  0
1998-05-24T00:07:22.5  144.005122   -0.351   7.047  -2.825   -2.634  -6.511  -2.905    0.206  -1655.73   746.63   242.07   1167.90 -1385.74   270.64  0
1998-05-24T00:07:27.5  144.005179   -0.361   7.093  -2.812   -2.645  -6.556  -2.892    0.155  -1656.64   747.21   233.95   1168.70 -1386.63   262.53  0
1998-05-24T00:07:32.5  144.005237    0.167   7.103  -2.851   -3.125  -6.339  -2.944    0.084  -1657.52   747.78   225.83   1169.48 -1387.49   254.42  0
1998-05-24T00:07:37.5  144.005295   -0.099   7.208  -2.588   -2.937  -6.549  -2.676    0.086  -1658.37   748.33   217.70   1170.24 -1388.32   246.31  0
1998-05-24T00:07:42.5  144.005353   -0.423   7.403  -2.483   -2.731  -6.863  -2.566    0.292  -1659.18   748.86   209.56   1170.98 -1389.13   238.19  0
1998-05-24T00:07:47.5  144.005411    0.119   7.182  -2.824   -3.116  -6.430  -2.916    0.077  -1659.97   749.38   201.42   1171.69 -1389.91   230.06  0
1998-05-24T00:07:52.5  144.005469    0.157   7.112  -3.027   -3.115  -6.351  -3.120    0.063  -1660.72   749.89   193.28   1172.38 -1390.66   221.94  0
1998-05-24T00:07:57.5  144.005527   -0.052   7.225  -2.505   -2.988  -6.543  -2.594    0.063  -1661.44   750.38   185.13   1173.05 -1391.39   213.80  0
1998-05-24T00:08:02.5  144.005584    0.111   7.026  -2.847   -3.041  -6.293  -2.938    0.045  -1662.12   750.86   176.98   1173.69 -1392.08   205.67  0
1998-05-24T00:08:07.5  144.005642    0.003   7.012  -3.015   -2.933  -6.327  -3.102    0.065  -1662.77   751.32   168.83   1174.31 -1392.75   197.52  0
1998-05-24T00:08:12.5  144.005700   -0.252   7.267  -2.208   -2.834  -6.668  -2.293    0.133  -1663.38   751.76   160.67   1174.90 -1393.39   189.38  0
1998-05-24T00:08:17.5  144.005758   -0.201   7.086  -2.868   -2.784  -6.482  -2.952    0.080  -1663.96   752.19   152.51   1175.47 -1394.00   181.23  0
1998-05-24T00:08:22.5  144.005816   -0.213   7.066  -2.518   -2.774  -6.470  -2.602    0.185  -1664.50   752.61   144.35   1176.02 -1394.58   173.08  0
1998-05-24T00:08:27.5  144.005874   -0.203   7.276  -2.376   -2.877  -6.655  -2.463    0.139  -1665.02   753.01   136.18   1176.54 -1395.13   164.92  0
1998-05-24T00:08:32.5  144.005932    0.314   7.199  -2.742   -3.301  -6.363  -2.839    0.146  -1665.50   753.39   128.01   1177.04 -1395.66   156.76  0
1998-05-24T00:08:37.5  144.005990    0.171   7.192  -2.700   -3.170  -6.418  -2.794    0.124  -1665.95   753.77   119.84   1177.52 -1396.16   148.60  0
1998-05-24T00:08:42.5  144.006047    0.575   7.056  -2.839   -3.472  -6.122  -2.940    0.067  -1666.37   754.12   111.67   1177.98 -1396.64   140.43  0
1998-05-24T00:08:47.5  144.006105    0.182   7.169  -2.497   -3.175  -6.393  -2.591    0.043  -1666.75   754.46   103.49   1178.41 -1397.08   132.26  0
1998-05-24T00:08:52.5  144.006163    0.404   7.233  -2.640   -3.399  -6.355  -2.740    0.048  -1667.10   754.79    95.31   1178.82 -1397.50   124.09  0
1998-05-24T00:08:57.5  144.006221    0.109   7.124  -2.770   -3.082  -6.383  -2.862    0.101  -1667.42   755.10    87.13   1179.21 -1397.89   115.92  0
1998-05-24T00:09:02.5  144.006279    0.181   7.084  -2.786   -3.130  -6.316  -2.879    0.067  -1667.71   755.40    78.95   1179.57 -1398.26   107.74  0
1998-05-24T00:09:07.5  144.006337    0.461   7.113  -2.884   -3.393  -6.222  -2.983    0.054  -1667.96   755.68    70.77   1179.91 -1398.59    99.56  0
1998-05-24T00:09:12.5  144.006395    0.691   7.100  -2.950   -3.592  -6.111  -3.055    0.071  -1668.17   755.94    62.58   1180.22 -1398.89    91.38  0
1998-05-24T00:09:17.5  144.006453    0.688   7.045  -3.016   -3.565  -6.063  -3.120    0.081  -1668.35   756.19    54.39   1180.50 -1399.17    83.20  0
1998-05-24T00:09:22.5  144.006510    0.980   7.122  -2.890   -3.865  -6.008  -3.001    0.068  -1668.50   756.43    46.21   1180.77 -1399.41    75.02  0
1998-05-24T00:09:27.5  144.006568    0.836   7.131  -2.948   -3.737  -6.077  -3.056    0.044  -1668.61   756.65    38.02   1181.01 -1399.64    66.83  0
1998-05-24T00:09:32.5  144.006626    1.009   7.334  -2.585   -3.990  -6.187  -2.700    0.062  -1668.70   756.85    29.83   1181.23 -1399.83    58.65  0
1998-05-24T00:09:37.5  144.006684    1.313   7.176  -2.909   -4.188  -5.914  -3.029    0.074  -1668.75   757.04    21.64   1181.43 -1400.00    50.46  0
1998-05-24T00:09:42.5  144.006742    1.113   7.290  -2.620   -4.063  -6.103  -2.737    0.063  -1668.77   757.22    13.45   1181.60 -1400.14    42.27  0
1998-05-24T00:09:47.5  144.006800    0.633   7.324  -2.621   -3.645  -6.340  -2.727    0.053  -1668.75   757.38     5.26   1181.75 -1400.25    34.08  0
1998-05-24T00:09:52.5  144.006858    0.477   7.421  -2.383   -3.551  -6.494  -2.487    0.078  -1668.71   757.53    -2.93   1181.88 -1400.33    25.89  0
1998-05-24T00:09:57.5  144.006916   -0.006   7.450  -2.169   -3.133  -6.728  -2.263    0.165  -1668.63   757.66   -11.12   1181.98 -1400.39    17.70  0
1998-05-24T00:10:02.5  144.006973    0.063   7.412  -2.648   -3.167  -6.663  -2.742    0.333  -1668.51   757.77   -19.31   1182.06 -1400.42     9.51  0
1998-05-24T00:10:07.5  144.007031   -0.235   7.244  -2.573   -2.827  -6.641  -2.658    0.178  -1668.36   757.87   -27.50   1182.11 -1400.42     1.32  0
1998-05-24T00:10:12.5  144.007089   -0.065   7.412  -2.533   -3.054  -6.719  -2.624    0.176  -1668.18   757.96   -35.69   1182.14 -1400.38    -6.87  0
1998-05-24T00:10:17.5  144.007147   -0.298   7.358  -2.363   -2.825  -6.770  -2.448    0.299  -1667.96   758.03   -43.88   1182.15 -1400.33   -15.06  0
1998-05-24T00:10:22.5  144.007205    0.024   7.703  -1.406   -3.288  -6.946  -1.503    0.432  -1667.71   758.08   -52.07   1182.13 -1400.24   -23.26  0
1998-05-24T00:10:27.5  144.007263   -0.010   7.443  -1.711   -3.138  -6.725  -1.805    0.481  -1667.42   758.12   -60.25   1182.09 -1400.12   -31.45  0
1998-05-24T00:10:32.5  144.007321   -0.218   7.095  -2.338   -2.785  -6.499  -2.422    0.333  -1667.11   758.14   -68.44   1182.03 -1399.98   -39.64  0
1998-05-24T00:10:37.5  144.007378   -0.311   8.484  -0.879   -3.334  -7.795  -0.979    0.583  -1666.76   758.15   -76.62   1181.94 -1399.81   -47.82  0
1998-05-24T00:10:42.5  144.007436   -0.327   7.395  -1.575   -2.835  -6.818  -1.660    0.675  -1666.38   758.15   -84.81   1181.83 -1399.62   -56.01  0
1998-05-24T00:10:47.5  144.007494    0.494   7.521  -3.029   -3.592  -6.577  -3.134    0.279  -1665.97   758.13   -92.99   1181.70 -1399.40   -64.20  0
1998-05-24T00:10:52.5  144.007552    0.802   7.589  -2.852   -3.904  -6.507  -2.966    0.287  -1665.52   758.09  -101.17   1181.54 -1399.15   -72.39  0
1998-05-24T00:10:57.5  144.007610    0.724   7.698  -2.380   -3.892  -6.639  -2.493    0.149  -1665.04   758.04  -109.35   1181.36 -1398.87   -80.57  0
1998-05-24T00:11:02.5  144.007668    0.612   7.690  -2.501   -3.784  -6.680  -2.612    0.087  -1664.53   757.98  -117.52   1181.16 -1398.56   -88.75  0
1998-05-24T00:11:07.5  144.007726    0.803   7.365  -2.489   -3.818  -6.305  -2.600    0.059  -1663.98   757.89  -125.69   1180.93 -1398.23   -96.93  0
1998-05-24T00:11:12.5  144.007784    1.132   7.193  -2.992   -4.028  -6.008  -3.108    0.043  -1663.40   757.80  -133.86   1180.68 -1397.86  -105.11  0
1998-05-24T00:11:17.5  144.007841    1.069   7.227  -2.911   -3.988  -6.065  -3.026    0.088  -1662.78   757.68  -142.03   1180.40 -1397.47  -113.29  0
1998-05-24T00:11:22.5  144.007899    0.855   7.343  -2.521   -3.855  -6.262  -2.633    0.081  -1662.13   757.56  -150.19   1180.10 -1397.05  -121.46  0
1998-05-24T00:11:27.5  144.007957    0.293   7.997  -1.476   -3.654  -7.096  -1.583    0.362  -1661.45   757.41  -158.36   1179.78 -1396.60  -129.64  0
1998-05-24T00:11:32.5  144.008015   -0.090   7.743  -0.638   -3.221  -7.032  -0.734    0.476  -1660.73   757.26  -166.51   1179.43 -1396.12  -137.81  0
1998-05-24T00:11:37.5  144.008073   -0.087   8.099  -0.946   -3.369  -7.352  -1.046    0.357  -1659.99   757.08  -174.67   1179.06 -1395.62  -145.97  0
1998-05-24T00:11:42.5  144.008131   -0.175   8.184  -1.581   -3.309  -7.466  -1.680    0.514  -1659.21   756.90  -182.82   1178.67 -1395.09  -154.14  0
1998-05-24T00:11:47.5  144.008189   -0.597   8.245  -1.208   -2.963  -7.702  -1.298    0.382  -1658.40   756.70  -190.97   1178.26 -1394.53  -162.30  0
1998-05-24T00:11:52.5  144.008247   -0.976   8.011  -1.369   -2.517  -7.653  -1.447    0.369  -1657.56   756.48  -199.12   1177.82 -1393.95  -170.46  0
1998-05-24T00:11:57.5  144.008304   -0.779   7.484  -1.363   -2.469  -7.093  -1.439    0.352  -1656.68   756.25  -207.26   1177.36 -1393.34  -178.61  0
1998-05-24T00:12:02.5  144.008362   -0.795   7.237  -1.500   -2.345  -6.876  -1.573    0.232  -1655.77   756.00  -215.39   1176.87 -1392.70  -186.76  0
1998-05-24T00:12:07.5  144.008420   -0.254   6.665  -2.736   -2.556  -6.125  -2.814    0.236  -1654.83   755.74  -223.52   1176.36 -1392.03  -194.91  0
1998-05-24T00:12:12.5  144.008478   -0.150   6.301  -3.209   -2.481  -5.752  -3.284    0.308  -1653.85   755.46  -231.65   1175.83 -1391.33  -203.05  0
1998-05-24T00:12:17.5  144.008536    0.050   6.544  -3.343   -2.762  -5.885  -3.426    0.424  -1652.83   755.17  -239.77   1175.27 -1390.60  -211.19  0
1998-05-24T00:12:22.5  144.008594    0.155   7.350  -2.850   -3.216  -6.569  -2.945    0.304  -1651.79   754.86  -247.89   1174.68 -1389.85  -219.32  0
1998-05-24T00:12:27.5  144.008652   -0.050   7.385  -2.262   -3.061  -6.690  -2.353    0.279  -1650.71   754.53  -256.00   1174.08 -1389.06  -227.45  0
1998-05-24T00:12:32.5  144.008709   -0.009   9.852  -2.186   -4.157  -8.900  -2.310    1.029  -1649.60   754.19  -264.11   1173.45 -1388.26  -235.58  0
1998-05-24T00:12:37.5  144.008767   -0.826   9.900  -2.423   -3.433  -9.294  -2.528    0.586  -1648.46   753.84  -272.21   1172.80 -1387.42  -243.70  0
1998-05-24T00:12:42.5  144.008825   -0.457   9.653  -1.701   -3.680  -8.914  -1.812    1.340  -1647.28   753.47  -280.31   1172.13 -1386.56  -251.82  0
1998-05-24T00:12:47.5  144.008883   -0.805   7.780  -1.054   -2.579  -7.373  -1.134    0.605  -1646.08   753.09  -288.40   1171.43 -1385.67  -259.93  0
1998-05-24T00:12:52.5  144.008941   -2.050   7.297  -1.933   -1.224  -7.468  -1.978    0.396  -1644.84   752.70  -296.49   1170.72 -1384.75  -268.04  0
1998-05-24T00:12:57.5  144.008999   -1.547   8.030  -2.697   -1.973  -7.914  -2.762    0.618  -1643.57   752.28  -304.57   1169.97 -1383.81  -276.14  0
1998-05-24T00:13:02.5  144.009057   -1.288   7.661  -2.703   -2.049  -7.469  -2.770    0.538  -1642.27   751.86  -312.65   1169.21 -1382.84  -284.23  0
1998-05-24T00:13:07.5  144.009115   -0.917   7.921  -2.123   -2.510  -7.546  -2.201    0.196  -1640.93   751.41  -320.71   1168.42 -1381.84  -292.32  0
1998-05-24T00:13:12.5  144.009172   -1.267   7.996  -2.179   -2.225  -7.764  -2.250    0.409  -1639.55   750.95  -328.77   1167.60 -1380.81  -300.41  0
1998-05-24T00:13:17.5  144.009230   -1.535   7.820  -2.478   -1.900  -7.719  -2.541    0.474  -1638.15   750.48  -336.83   1166.76 -1379.75  -308.48  0
1998-05-24T00:13:22.5  144.009288   -1.041   8.732  -2.047   -2.748  -8.333  -2.133    0.436  -1636.71   749.99  -344.88   1165.90 -1378.66  -316.56  0
1998-05-24T00:13:27.5  144.009346   -0.675   8.441  -1.841   -2.959  -7.913  -1.931    0.648  -1635.24   749.49  -352.92   1165.02 -1377.55  -324.62  0
1998-05-24T00:13:32.5  144.009404   -1.318   7.941  -2.321   -2.152  -7.736  -2.390    0.416  -1633.74   748.97  -360.95   1164.11 -1376.41  -332.68  0
1998-05-24T00:13:37.5  144.009462   -0.871   8.472  -2.856   -2.768  -8.023  -2.942    0.306  -1632.20   748.44  -368.98   1163.18 -1375.25  -340.73  0
1998-05-24T00:13:42.5  144.009520   -2.444   6.646  -1.788   -0.593  -7.050  -1.815    1.480  -1630.64   747.89  -377.00   1162.23 -1374.05  -348.78  0
1998-05-24T00:13:47.5  144.009578   -1.858   6.265  -2.348   -0.945  -6.453  -2.383    0.832  -1629.04   747.33  -385.01   1161.25 -1372.84  -356.82  0
