1998-05-05T00:02:02.5  125.001418  -10.804   8.861  -3.946    6.363  12.528  -3.657    1.515    188.29   210.46  1816.60    201.12  -156.34  1820.69  0
1998-05-05T00:02:07.5  125.001476  -10.990   9.615  -4.903    7.082  12.885  -4.593    0.920    193.90   216.25  1815.31    208.03  -160.52  1819.52  0
1998-05-05T00:02:12.5  125.001534  -10.784   6.773  -2.148    4.286  12.031  -1.916    0.527    199.51   222.03  1813.98    214.94  -164.70  1818.32  0
1998-05-05T00:02:17.5  125.001591  -10.622   5.997  -2.081    3.563  11.702  -1.871    0.325    205.11   227.81  1812.61    221.85  -168.88  1817.09  0
1998-05-05T00:02:22.5  125.001649  -11.522   9.501  -3.771    6.825  13.367  -3.462    0.719    210.71   233.58  1811.21    228.75  -173.05  1815.81  0
1998-05-05T00:02:27.5  125.001707  -11.594  10.660  -3.385    7.929  13.689  -3.045    0.304    216.30   239.35  1809.77    235.64  -177.22  1814.50  0
1998-05-05T00:02:32.5  125.001765   -9.469  10.709  -4.352    8.468  11.637  -4.020    0.568    221.89   245.12  1808.30    242.54  -181.39  1813.16  0
1998-05-05T00:02:37.5  125.001823   -9.937   9.044  -4.175    6.737  11.726  -3.885    0.734    227.48   250.88  1806.80    249.42  -185.55  1811.79  0
1998-05-05T00:02:42.5  125.001881  -11.222   7.951  -3.774    5.378  12.734  -3.508    0.308    233.06   256.64  1805.26    256.30  -189.71  1810.37  0
1998-05-05T00:02:47.5  125.001939  -12.520   7.487  -3.392    4.630  13.894  -3.132    0.426    238.64   262.39  1803.68    263.18  -193.87  1808.93  0
1998-05-05T00:02:52.5  125.001997  -11.171   7.742  -1.538    5.130  12.615  -1.279    0.349    244.21   268.13  1802.07    270.05  -198.02  1807.45  0
1998-05-05T00:02:57.5  125.002054  -11.341   7.918  -0.658    5.242  12.811  -0.394    0.913    249.78   273.87  1800.43    276.92  -202.17  1805.93  0
1998-05-05T00:03:02.5  125.002112  -12.095   9.282  -3.346    6.473  13.874  -3.040    1.494    255.34   279.61  1798.74    283.78  -206.31  1804.37  0
1998-05-05T00:03:07.5  125.002170  -11.027   7.492  -1.679    4.920  12.422  -1.427    0.243    260.90   285.34  1797.02    290.63  -210.45  1802.78  0
1998-05-05T00:03:12.5  125.002228  -11.020   7.704  -1.987    5.136  12.464  -1.729    0.341    266.45   291.06  1795.27    297.48  -214.59  1801.15  0
1998-05-05T00:03:17.5  125.002286  -11.116   6.420  -2.886    3.885  12.285  -2.662    0.430    272.00   296.77  1793.47    304.33  -218.72  1799.49  0
1998-05-05T00:03:22.5  125.002344  -11.331   4.471  -2.421    1.925  12.062  -2.248    0.605    277.54   302.48  1791.64    311.16  -222.84  1797.78  0
1998-05-05T00:03:27.5  125.002402  -11.922   5.265  -2.365    2.569  12.812  -2.168    0.742    283.08   308.19  1789.78    317.99  -226.97  1796.05  0
1998-05-05T00:03:32.5  125.002459  -12.369   7.734  -2.040    4.869  13.788  -1.775    0.658    288.61   313.89  1787.88    324.82  -231.08  1794.28  0
1998-05-05T00:03:37.5  125.002517  -12.666  12.384  -5.223    9.418  15.134  -4.831    0.974    294.14   319.58  1785.95    331.64  -235.20  1792.47  0
1998-05-05T00:03:42.5  125.002575  -11.820  12.756  -5.467    9.973  14.393  -5.069    1.030    299.66   325.27  1783.99    338.45  -239.31  1790.64  0
1998-05-05T00:03:47.5  125.002633  -11.415   8.381  -3.153    5.737  13.012  -2.875    0.518    305.18   330.95  1781.99    345.26  -243.41  1788.76  0
1998-05-05T00:03:52.5  125.002691  -11.227   6.426  -3.071    3.870  12.397  -2.846    0.278    310.69   336.62  1779.95    352.06  -247.51  1786.86  0
1998-05-05T00:03:57.5  125.002749  -10.759   7.139  -4.070    4.693  12.108  -3.828    0.356    316.19   342.28  1777.88    358.85  -251.61  1784.91  0
1998-05-05T00:04:02.5  125.002807  -12.229   8.120  -3.935    5.323  13.756  -3.660    0.418    321.69   347.94  1775.77    365.63  -255.70  1782.93  0
1998-05-05T00:04:07.5  125.002865  -11.786   8.242  -4.561    5.555  13.358  -4.284    0.693    327.18   353.59  1773.63    372.41  -259.78  1780.92  0
1998-05-05T00:04:12.5  125.002922  -10.356   7.919  -1.308    5.473  11.858  -1.047    0.770    332.66   359.24  1771.45    379.18  -263.86  1778.86  0
1998-05-05T00:04:17.5  125.002980  -11.105   8.668  -2.343    6.064  12.765  -2.059    0.560    338.14   364.87  1769.23    385.94  -267.94  1776.77  0
1998-05-05T00:04:22.5  125.003038  -10.734   6.819  -4.324    4.392  12.016  -4.091    0.694    343.61   370.50  1766.98    392.70  -272.01  1774.65  0
1998-05-05T00:04:27.5  125.003096  -11.940   7.005  -2.763    4.269  13.218  -2.520    0.742    349.08   376.13  1764.70    399.44  -276.07  1772.49  0
1998-05-05T00:04:32.5  125.003154  -10.963   6.639  -3.809    4.153  12.195  -3.579    0.551    354.54   381.74  1762.38    406.18  -280.13  1770.30  0
1998-05-05T00:04:37.5  125.003212  -11.346   5.249  -3.063    2.695  12.254  -2.869    1.232    359.99   387.35  1760.03    412.91  -284.18  1768.07  0
1998-05-05T00:04:42.5  125.003270  -11.603   8.307  -2.968    5.618  13.178  -2.691    0.404    365.43   392.95  1757.64    419.64  -288.23  1765.81  0
1998-05-05T00:04:47.5  125.003328  -11.362   7.801  -4.978    5.227  12.852  -4.715    0.379    370.87   398.54  1755.22    426.35  -292.27  1763.52  0
1998-05-05T00:04:52.5  125.003385  -12.297   6.124  -4.638    3.377  13.391  -4.415    0.932    376.30   404.12  1752.77    433.06  -296.31  1761.19  0
1998-05-05T00:04:57.5  125.003443  -11.913   7.474  -4.710    4.780  13.315  -4.453    0.824    381.73   409.70  1750.28    439.76  -300.34  1758.83  0
1998-05-05T00:05:02.5  125.003501  -12.149   5.236  -4.796    2.548  13.053  -4.598    0.560    387.14   415.27  1747.76    446.45  -304.36  1756.43  0
1998-05-05T00:05:07.5  125.003559  -10.931   7.252  -3.391    4.747  12.294  -3.145    0.475    392.55   420.83  1745.20    453.13  -308.38  1753.99  0
1998-05-05T00:05:12.5  125.003617  -11.617   6.810  -2.653    4.146  12.859  -2.416    0.752    397.95   426.38  1742.60    459.80  -312.39  1751.52  0
1998-05-05T00:05:17.5  125.003675  -10.904   7.973  -4.222    5.476  12.436  -3.956    0.652    403.34   431.92  1739.97    466.46  -316.40  1749.01  0
1998-05-05T00:05:22.5  125.003733  -11.580   7.211  -4.476    4.591  12.930  -4.228    1.038    408.73   437.45  1737.30    473.11  -320.40  1746.47  0
1998-05-05T00:05:27.5  125.003791  -11.131   7.864  -4.569    5.329  12.636  -4.305    0.356    414.11   442.97  1734.60    479.75  -324.39  1743.89  0
1998-05-05T00:05:32.5  125.003848  -12.927   8.011  -6.232    5.117  14.439  -5.956    0.944    419.48   448.49  1731.87    486.39  -328.38  1741.28  0
1998-05-05T00:05:37.5  125.003906  -14.136   9.308  -6.974    6.134  15.911  -6.657    0.441    424.84   454.00  1729.10    493.01  -332.36  1738.64  0
1998-05-05T00:05:42.5  125.003964  -12.011   9.017  -5.482    6.281  13.759  -5.183    2.212    430.19   459.49  1726.30    499.63  -336.33  1735.97  0
1998-05-05T00:05:47.5  125.004022  -10.473   9.071  -2.993    6.611  12.245  -2.701    0.421    435.54   464.98  1723.47    506.23  -340.30  1733.26  0
1998-05-05T00:05:52.5  125.004080  -11.843  12.816  -7.790   10.079  14.456  -7.389    2.320    440.87   470.46  1720.61    512.83  -344.26  1730.52  0
1998-05-05T00:05:57.5  125.004138   -9.048  11.601  -5.974    9.466  11.443  -5.619    1.506    446.20   475.93  1717.71    519.41  -348.22  1727.74  0
1998-05-05T00:06:02.5  125.004196   -8.526  10.400  -2.948    8.334  10.639  -2.629    0.355    451.52   481.39  1714.77    525.99  -352.17  1724.93  0
1998-05-05T00:06:07.5  125.004253  -11.340   8.304  -3.567    5.685  12.928  -3.291    0.704    456.83   486.84  1711.80    532.55  -356.11  1722.08  0
1998-05-05T00:06:12.5  125.004311  -12.216   9.147  -3.625    6.315  13.969  -3.323    0.402    462.13   492.28  1708.79    539.10  -360.04  1719.19  0
1998-05-05T00:06:17.5  125.004369  -11.750   9.609  -2.995    6.852  13.609  -2.683    0.864    467.42   497.71  1705.75    545.65  -363.96  1716.27  0
1998-05-05T00:06:22.5  125.004427  -11.071   9.086  -4.233    6.523  12.845  -3.937    0.497    472.71   503.13  1702.68    552.18  -367.88  1713.32  0
1998-05-05T00:06:27.5  125.004485  -11.847   7.697  -4.338    4.999  13.296  -4.075    0.617    477.98   508.54  1699.57    558.70  -371.79  1710.33  0
1998-05-05T00:06:32.5  125.004543  -10.298   6.656  -4.470    4.330  11.558  -4.243    0.975    483.24   513.94  1696.43    565.21  -375.70  1707.32  0
1998-05-05T00:06:37.5  125.004601  -10.645   8.161  -3.789    5.703  12.221  -3.520    0.193    488.50   519.33  1693.26    571.71  -379.60  1704.27  0
1998-05-05T00:06:42.5  125.004659  -11.367   8.181  -2.763    5.538  12.919  -2.491    0.462    493.75   524.71  1690.06    578.19  -383.49  1701.18  0
1998-05-05T00:06:47.5  125.004716  -11.147   8.598  -3.224    6.004  12.801  -2.941    0.532    498.98   530.08  1686.82    584.67  -387.37  1698.07  0
1998-05-05T00:06:52.5  125.004774   -9.753   9.746  -5.446    7.487  11.718  -5.138    0.282    504.21   535.44  1683.55    591.14  -391.24  1694.92  0
1998-05-05T00:06:57.5  125.004832   -9.816   9.348  -3.654    7.040  11.673  -3.357    0.319    509.43   540.79  1680.25    597.59  -395.11  1691.74  0
1998-05-05T00:07:02.5  125.004890   -9.857   9.755  -2.510    7.398  11.791  -2.202    0.440    514.63   546.13  1676.91    604.03  -398.97  1688.52  0
1998-05-05T00:07:07.5  125.004948  -10.266   9.414  -3.563    7.002  12.126  -3.263    0.443    519.83   551.45  1673.53    610.46  -402.82  1685.26  0
1998-05-05T00:07:12.5  125.005006  -10.594   9.138  -2.498    6.634  12.374  -2.204    0.273    525.02   556.77  1670.13    616.88  -406.66  1681.98  0
1998-05-05T00:07:17.5  125.005064  -11.498   7.478  -2.485    4.815  12.890  -2.231    0.139    530.19   562.07  1666.69    623.28  -410.50  1678.65  0
1998-05-05T00:07:22.5  125.005122  -10.197   6.858  -4.520    4.549  11.505  -4.288    0.830    535.36   567.36  1663.21    629.67  -414.32  1675.30  0
1998-05-05T00:07:27.5  125.005179  -11.033   6.360  -6.107    3.918  12.227  -5.884    0.332    540.51   572.64  1659.71    636.05  -418.14  1671.91  0
1998-05-05T00:07:32.5  125.005237  -13.025   6.053  -5.301    3.158  14.094  -5.077    0.511    545.66   577.91  1656.17    642.42  -421.95  1668.49  0
1998-05-05T00:07:37.5  125.005295  -12.359   9.374  -3.602    6.501  14.160  -3.292    0.367    550.79   583.17  1652.60    648.77  -425.75  1665.04  0
1998-05-05T00:07:42.5  125.005353  -10.313   9.820  -3.077    7.375  12.257  -2.766    0.409    555.92   588.42  1649.00    655.12  -429.55  1661.56  0
1998-05-05T00:07:47.5  125.005411   -9.783   9.454  -1.060    7.084  11.638  -0.762    0.632    561.03   593.65  1645.37    661.45  -433.33  1658.04  0
1998-05-05T00:07:52.5  125.005469  -13.334   9.319  -2.057    6.193  15.083  -1.745    0.573    566.13   598.88  1641.70    667.76  -437.11  1654.50  0
1998-05-05T00:07:57.5  125.005527  -13.867   8.904  -5.579    5.759  15.548  -5.275    0.380    571.23   604.09  1638.00    674.07  -440.88  1650.92  0
1998-05-05T00:08:02.5  125.005584  -13.543   7.641  -6.207    4.614  14.959  -5.938    1.009    576.31   609.29  1634.27    680.36  -444.64  1647.30  0
1998-05-05T00:08:07.5  125.005642  -11.107   7.427  -3.366    4.873  12.506  -3.115    0.702    581.37   614.47  1630.51    686.63  -448.39  1643.66  0
1998-05-05T00:08:12.5  125.005700  -10.493   8.759  -2.084    6.275  12.188  -1.801    0.675    586.43   619.65  1626.71    692.89  -452.13  1639.97  0
1998-05-05T00:08:17.5  125.005758  -11.053   8.785  -3.543    6.212  12.755  -3.255    0.490    591.48   624.81  1622.87    699.14  -455.86  1636.26  0
1998-05-05T00:08:22.5  125.005816  -10.868   8.439  -5.024    5.953  12.514  -4.746    0.891    596.51   629.95  1619.01    705.38  -459.59  1632.51  0
1998-05-05T00:08:27.5  125.005874  -10.662   7.883  -1.882    5.378  12.158  -1.621    1.010    601.53   635.09  1615.12    711.60  -463.30  1628.73  0
1998-05-05T00:08:32.5  125.005932  -11.948   7.534  -4.270    4.813  13.360  -4.012    0.329    606.54   640.21  1611.19    717.80  -467.01  1624.92  0
1998-05-05T00:08:37.5  125.005990  -10.466   8.730  -4.755    6.318  12.184  -4.471    0.288    611.54   645.33  1607.23    724.00  -470.70  1621.08  0
1998-05-05T00:08:42.5  125.006047   -9.865  10.057  -4.981    7.750  11.893  -4.665    0.214    616.53   650.43  1603.25    730.17  -474.39  1617.21  0
1998-05-05T00:08:47.5  125.006105   -9.666   9.478  -4.779    7.225  11.570  -4.479    0.662    621.50   655.51  1599.23    736.34  -478.07  1613.30  0
1998-05-05T00:08:52.5  125.006163   -8.882  11.061  -1.694    8.864  11.122  -1.356    0.363    626.47   660.59  1595.18    742.49  -481.74  1609.37  0
1998-05-05T00:08:57.5  125.006221  -12.055   8.222  -2.308    5.409  13.596  -2.031    0.649    631.42   665.65  1591.10    748.63  -485.40  1605.40  0
1998-05-05T00:09:02.5  125.006279  -11.281   8.594  -3.973    5.985  12.941  -3.690    0.480    636.36   670.69  1586.98    754.75  -489.05  1601.40  0
1998-05-05T00:09:07.5  125.006337  -11.413   8.182  -3.129    5.533  12.969  -2.856    0.472    641.28   675.72  1582.84    760.85  -492.69  1597.37  0
1998-05-05T00:09:12.5  125.006395  -12.875   6.088  -2.727    3.158  13.930  -2.504    1.177    646.20   680.74  1578.65    766.94  -496.32  1593.30  0
1998-05-05T00:09:17.5  125.006453  -10.189   9.521  -3.286    7.112  12.074  -2.983    0.225    651.09   685.75  1574.44    773.01  -499.94  1589.20  0
1998-05-05T00:09:22.5  125.006510  -10.347   9.253  -1.630    6.775  12.151  -1.334    0.431    655.98   690.74  1570.20    779.07  -503.55  1585.07  0
1998-05-05T00:09:27.5  125.006568  -10.851   8.833  -2.816    6.283  12.562  -2.529    0.618    660.86   695.71  1565.93    785.11  -507.15  1580.91  0
1998-05-05T00:09:32.5  125.006626   -9.885   9.488  -2.713    7.133  11.764  -2.413    0.203    665.72   700.68  1561.62    791.14  -510.74  1576.72  0
1998-05-05T00:09:37.5  125.006684  -10.541   8.980  -4.403    6.535  12.309  -4.112    0.280    670.57   705.63  1557.29    797.15  -514.32  1572.50  0
1998-05-05T00:09:42.5  125.006742  -10.402   7.388  -4.355    5.012  11.822  -4.108    0.766    675.40   710.56  1552.93    803.15  -517.89  1568.25  0
1998-05-05T00:09:47.5  125.006800  -11.251   7.804  -3.859    5.217  12.737  -3.597    0.454    680.23   715.49  1548.54    809.13  -521.45  1563.97  0
1998-05-05T00:09:52.5  125.006858  -11.802   7.624  -3.805    4.919  13.234  -3.545    0.965    685.04   720.40  1544.11    815.10  -525.00  1559.65  0
1998-05-05T00:09:57.5  125.006916  -11.700   8.676  -3.564    5.960  13.365  -3.277    0.687    689.83   725.29  1539.66    821.05  -528.54  1555.31  0
1998-05-05T00:10:02.5  125.006973  -10.325   9.565  -4.851    7.163  12.233  -4.546    0.555    694.62   730.17  1535.17    826.98  -532.07  1550.94  0
1998-05-05T00:10:07.5  125.007031  -11.149   7.218  -3.476    4.658  12.504  -3.230    0.589    699.39   735.03  1530.66    832.90  -535.58  1546.53  0
1998-05-05T00:10:12.5  125.007089  -10.226   7.103  -5.553    4.802  11.600  -5.314    0.672    704.14   739.88  1526.11    838.80  -539.09  1542.09  0
1998-05-05T00:10:17.5  125.007147  -11.293   6.550  -3.637    3.979  12.498  -3.408    0.353    708.88   744.71  1521.53    844.68  -542.59  1537.62  0
1998-05-05T00:10:22.5  125.007205  -10.612   7.270  -3.906    4.838  11.996  -3.662    0.410    713.61   749.53  1516.92    850.54  -546.07  1533.12  0
1998-05-05T00:10:27.5  125.007263  -10.528   9.118  -4.272    6.667  12.327  -3.978    0.370    718.32   754.34  1512.28    856.39  -549.55  1528.59  0
1998-05-05T00:10:32.5  125.007321  -11.457   7.853  -5.651    5.262  12.968  -5.386    1.080    723.02   759.13  1507.61    862.22  -553.01  1524.03  0
1998-05-05T00:10:37.5  125.007378  -10.369   8.377  -4.410    5.983  12.009  -4.137    1.101    727.70   763.90  1502.91    868.04  -556.47  1519.44  0
1998-05-05T00:10:42.5  125.007436   -9.154   9.497  -6.837    7.405  11.097  -6.538    0.336    732.38   768.66  1498.19    873.84  -559.91  1514.82  0
1998-05-05T00:10:47.5  125.007494  -10.633   7.935  -4.666    5.500  12.173  -4.403    0.728    737.03   773.41  1493.43    879.62  -563.34  1510.17  0
1998-05-05T00:10:52.5  125.007552  -13.360   9.248  -2.536    6.123  15.100  -2.226    0.949    741.68   778.14  1488.65    885.39  -566.76  1505.50  0
1998-05-05T00:10:57.5  125.007610  -12.458   8.613  -3.001    5.716  14.084  -2.712    0.357    746.30   782.85  1483.83    891.13  -570.17  1500.79  0
1998-05-05T00:11:02.5  125.007668  -12.389   8.345  -3.537    5.483  13.963  -3.255    0.280    750.92   787.55  1478.99    896.86  -573.57  1496.05  0
1998-05-05T00:11:07.5  125.007726  -12.052   8.348  -2.502    5.534  13.625  -2.223    0.198    755.52   792.23  1474.11    902.57  -576.96  1491.28  0
1998-05-05T00:11:12.5  125.007784  -11.438   8.378  -2.283    5.693  13.030  -2.006    0.747    760.10   796.89  1469.21    908.26  -580.33  1486.48  0
1998-05-05T00:11:17.5  125.007841  -11.399   8.004  -4.001    5.380  12.928  -3.733    1.482    764.66   801.54  1464.27    913.94  -583.70  1481.65  0
1998-05-05T00:11:22.5  125.007899  -10.012   8.292  -7.083    6.045  11.671  -6.812    0.426    769.22   806.17  1459.31    919.59  -587.05  1476.79  0
1998-05-05T00:11:27.5  125.007957  -10.953   7.952  -5.250    5.459  12.494  -4.985    0.320    773.75   810.79  1454.32    925.23  -590.39  1471.91  0
1998-05-05T00:11:32.5  125.008015  -11.192   5.891  -4.933    3.389  12.268  -4.722    0.625    778.28   815.39  1449.30    930.85  -593.72  1466.99  0
1998-05-05T00:11:37.5  125.008073   -9.824   9.048  -4.835    6.767  11.631  -4.546    0.767    782.79   819.98  1444.25    936.45  -597.03  1462.05  0
1998-05-05T00:11:42.5  125.008131  -10.588   9.094  -5.083    6.649  12.390  -4.789    0.511    787.28   824.55  1439.17    942.04  -600.34  1457.07  0
1998-05-05T00:11:47.5  125.008189  -10.437   9.007  -4.601    6.585  12.218  -4.311    0.411    791.76   829.10  1434.07    947.60  -603.63  1452.08  0
1998-05-05T00:11:52.5  125.008247  -12.306   7.309  -4.320    4.509  13.663  -4.066    0.515    796.22   833.64  1428.94    953.15  -606.92  1447.05  0
1998-05-05T00:11:57.5  125.008304  -13.876   7.604  -3.272    4.422  15.248  -3.004    0.528    800.67   838.16  1423.78    958.68  -610.19  1441.99  0
1998-05-05T00:12:02.5  125.008362  -11.470   8.052  -2.643    5.376  12.994  -2.373    0.574    805.10   842.66  1418.59    964.19  -613.44  1436.90  0
1998-05-05T00:12:07.5  125.008420  -12.104   8.164  -3.300    5.361  13.644  -3.025    0.660    809.51   847.15  1413.37    969.68  -616.69  1431.79  0
1998-05-05T00:12:12.5  125.008478  -11.999   8.817  -3.402    6.023  13.687  -3.109    0.354    813.91   851.62  1408.12    975.14  -619.92  1426.64  0
1998-05-05T00:12:17.5  125.008536  -11.307   9.626  -4.120    6.983  13.199  -3.808    0.210    818.29   856.07  1402.85    980.59  -623.14  1421.46  0
1998-05-05T00:12:22.5  125.008594  -11.403   9.868  -3.788    7.189  13.343  -3.470    0.095    822.65   860.50  1397.54    986.02  -626.35  1416.26  0
1998-05-05T00:12:27.5  125.008652  -11.558   9.366  -4.084    6.673  13.386  -3.779    0.466    827.00   864.92  1392.21    991.43  -629.54  1411.03  0
1998-05-05T00:12:32.5  125.008709  -11.208   9.572  -4.392    6.958  13.093  -4.082    0.518    831.34   869.32  1386.85    996.82  -632.73  1405.77  0
1998-05-05T00:12:37.5  125.008767  -11.561  10.232  -4.304    7.521  13.583  -3.975    0.344    835.65   873.70  1381.47   1002.19  -635.90  1400.49  0
1998-05-05T00:12:42.5  125.008825  -10.768   8.944  -4.140    6.437  12.523  -3.850    0.476    839.96   878.07  1376.06   1007.55  -639.06  1395.17  0
1998-05-05T00:12:47.5  125.008883  -11.646   8.340  -3.228    5.630  13.236  -2.951    0.539    844.24   882.42  1370.62   1012.88  -642.21  1389.84  0
1998-05-05T00:12:52.5  125.008941  -12.507   8.202  -2.989    5.300  14.043  -2.710    0.940    848.51   886.75  1365.16   1018.20  -645.34  1384.47  0
1998-05-05T00:12:57.5  125.008999  -10.382   9.779  -4.329    7.341  12.333  -4.018    0.305    852.76   891.06  1359.66   1023.49  -648.46  1379.08  0
1998-05-05T00:13:02.5  125.009057   -9.190  10.652  -2.968    8.422  11.351  -2.640    0.276    857.00   895.36  1354.14   1028.76  -651.57  1373.66  0
1998-05-05T00:13:07.5  125.009115   -9.711  10.796  -2.522    8.435  11.885  -2.187    0.204    861.22   899.64  1348.60   1034.01  -654.67  1368.21  0
1998-05-05T00:13:12.5  125.009172  -10.365   9.552  -4.175    7.119  12.265  -3.870    0.371    865.42   903.90  1343.02   1039.24  -657.75  1362.73  0
1998-05-05T00:13:17.5  125.009230   -9.725  10.525  -2.312    8.163  11.837  -1.985    0.295    869.60   908.14  1337.42   1044.45  -660.81  1357.22  0
1998-05-05T00:13:22.5  125.009288  -10.282  10.474  -3.734    8.025  12.384  -3.405    0.438    873.76   912.36  1331.79   1049.64  -663.87  1351.69  0
1998-05-05T00:13:27.5  125.009346  -10.079   8.924  -4.531    6.579  11.852  -4.245    0.290    877.91   916.56  1326.13   1054.80  -666.91  1346.13  0
1998-05-05T00:13:32.5  125.009404  -10.327   6.495  -6.042    4.194  11.572  -5.818    0.970    882.04   920.75  1320.45   1059.95  -669.94  1340.54  0
1998-05-05T00:13:37.5  125.009462  -11.416   8.258  -5.522    5.657  13.018  -5.246    0.612    886.16   924.92  1314.75   1065.08  -672.96  1334.93  0
1998-05-05T00:13:42.5  125.009520  -12.236   8.489  -3.546    5.652  13.848  -3.261    0.633    890.26   929.07  1309.01   1070.18  -675.96  1329.30  0
1998-05-05T00:13:47.5  125.009578  -11.705   8.847  -1.977    6.078  13.394  -1.685    0.386    894.34   933.20  1303.26   1075.27  -678.95  1323.63  0
1998-05-05T00:13:52.5  125.009635   -9.879  10.237  -3.197    7.869  11.934  -2.876    0.321    898.40   937.32  1297.48   1080.34  -681.93  1317.95  0
1998-05-05T00:13:57.5  125.009693  -10.507   9.174  -3.264    6.695  12.311  -2.969    0.480    902.45   941.41  1291.67   1085.38  -684.89  1312.23  0
1998-05-05T00:14:02.5  125.009751  -11.002   8.595  -4.073    6.041  12.674  -3.791    0.374    906.47   945.49  1285.83   1090.40  -687.84  1306.49  0
1998-05-05T00:14:07.5  125.009809  -11.056   8.743  -3.410    6.157  12.753  -3.124    0.178    910.48   949.54  1279.97   1095.40  -690.78  1300.72  0
1998-05-05T00:14:12.5  125.009867  -11.108   9.199  -3.180    6.584  12.902  -2.882    0.208    914.47   953.58  1274.08   1100.37  -693.70  1294.93  0
1998-05-05T00:14:17.5  125.009925  -11.807   8.192  -4.467    5.479  13.375  -4.192    0.271    918.44   957.60  1268.17   1105.33  -696.60  1289.10  0
1998-05-05T00:14:22.5  125.009983  -11.482   8.786  -4.153    6.122  13.186  -3.864    0.395    922.40   961.59  1262.23   1110.26  -699.50  1283.26  0
1998-05-05T00:14:27.5  125.010041  -11.127   8.724  -5.865    6.183  12.844  -5.578    0.432    926.33   965.57  1256.27   1115.17  -702.38  1277.38  0
