1998-05-08T00:02:02.5  128.001418   -0.786  -0.693 -12.432   -0.725   0.100 -12.455    0.069  -1684.63  -207.33  -717.25  -1393.21   948.35  -745.00  1
1998-05-08T00:02:07.5  128.001476   -0.478  -0.759 -12.570   -0.531  -0.150 -12.590    0.015  -1687.82  -207.56  -709.75  -1395.98   950.18  -737.56  1
1998-05-08T00:02:12.5  128.001534   -0.722   0.043 -12.453   -0.197   0.617 -12.457    0.077  -1690.98  -207.78  -702.25  -1398.72   951.98  -730.11  1
1998-05-08T00:02:17.5  128.001591   -0.533   0.595 -12.338    0.304   0.910 -12.326    0.050  -1694.11  -207.99  -694.73  -1401.44   953.77  -722.64  1
1998-05-08T00:02:22.5  128.001649   -0.398   0.215 -12.566    0.164   0.537 -12.562    0.059  -1697.20  -208.20  -687.20  -1404.12   955.55  -715.16  1
1998-05-08T00:02:27.5  128.001707   -0.453  -0.061 -12.728   -0.054   0.365 -12.731    0.133  -1700.26  -208.41  -679.65  -1406.79   957.30  -707.66  1
1998-05-08T00:02:32.5  128.001765   -0.593  -0.136 -13.010   -0.201   0.402 -13.017    0.051  -1703.29  -208.61  -672.09  -1409.42   959.04  -700.15  1
1998-05-08T00:02:37.5  128.001823   -0.166  -0.652 -12.827   -0.219  -0.270 -12.840    0.098  -1706.29  -208.81  -664.52  -1412.03   960.75  -692.63  1
1998-05-08T00:02:42.5  128.001881   -0.051  -0.586 -13.006   -0.084  -0.292 -13.016    0.235  -1709.25  -209.01  -656.94  -1414.61   962.45  -685.09  1
1998-05-08T00:02:47.5  128.001939   -0.223  -0.169 -13.396    0.068   0.138 -13.398    0.026  -1712.18  -209.20  -649.34  -1417.17   964.13  -677.55  1
1998-05-08T00:02:52.5  128.001997   -0.383   0.156 -13.365    0.157   0.489 -13.362    0.055  -1715.08  -209.39  -641.73  -1419.69   965.80  -669.98  1
1998-05-08T00:02:57.5  128.002054   -0.413   0.556 -13.225    0.392   0.811 -13.213    0.025  -1717.95  -209.57  -634.11  -1422.19   967.44  -662.41  1
1998-05-08T00:03:02.5  128.002112   -0.393   0.618 -13.202    0.447   0.844 -13.187    0.076  -1720.78  -209.75  -626.47  -1424.66   969.06  -654.82  1
1998-05-08T00:03:07.5  128.002170   -0.130   0.476 -13.207    0.554   0.566 -13.193    0.043  -1723.57  -209.92  -618.83  -1427.10   970.66  -647.22  1
1998-05-08T00:03:12.5  128.002228   -0.248   0.582 -13.013    0.529   0.721 -12.997    0.062  -1726.33  -210.09  -611.16  -1429.52   972.25  -639.60  1
1998-05-08T00:03:17.5  128.002286   -0.340   0.745 -12.899    0.562   0.904 -12.881    0.069  -1729.05  -210.26  -603.49  -1431.90   973.81  -631.97  1
1998-05-08T00:03:22.5  128.002344   -0.366   0.804 -12.925    0.581   0.965 -12.906    0.033  -1731.74  -210.42  -595.81  -1434.25   975.36  -624.33  1
1998-05-08T00:03:27.5  128.002402   -0.293   0.751 -12.750    0.597   0.875 -12.731    0.047  -1734.40  -210.57  -588.11  -1436.58   976.88  -616.68  1
1998-05-08T00:03:32.5  128.002459   -0.526   0.516 -12.648    0.265   0.849 -12.638    0.067  -1737.03  -210.73  -580.40  -1438.88   978.39  -609.02  1
1998-05-08T00:03:37.5  128.002517   -0.426   0.864 -12.700    0.569   1.048 -12.680    0.037  -1739.62  -210.88  -572.69  -1441.16   979.88  -601.34  1
1998-05-08T00:03:42.5  128.002575   -0.257   0.698 -12.702    0.589   0.812 -12.684    0.078  -1742.18  -211.02  -564.96  -1443.40   981.35  -593.65  1
1998-05-08T00:03:47.5  128.002633   -0.297   0.719 -12.514    0.567   0.853 -12.497    0.036  -1744.70  -211.16  -557.22  -1445.62   982.80  -585.96  1
1998-05-08T00:03:52.5  128.002691   -0.213   0.849 -12.854    0.725   0.899 -12.832    0.105  -1747.20  -211.30  -549.47  -1447.81   984.24  -578.25  1
1998-05-08T00:03:57.5  128.002749   -0.214   0.611 -12.993    0.573   0.721 -12.977    0.056  -1749.65  -211.43  -541.71  -1449.98   985.65  -570.53  1
1998-05-08T00:04:02.5  128.002807   -0.405   0.474 -12.531    0.326   0.737 -12.521    0.174  -1752.08  -211.56  -533.93  -1452.11   987.05  -562.79  1
1998-05-08T00:04:07.5  128.002865   -0.385   0.778 -12.805    0.547   0.957 -12.787    0.141  -1754.46  -211.68  -526.15  -1454.21   988.42  -555.05  1
1998-05-08T00:04:12.5  128.002922   -0.830   0.712 -12.963    0.170   1.198 -12.953    0.049  -1756.81  -211.80  -518.35  -1456.28   989.77  -547.29  1
1998-05-08T00:04:17.5  128.002980   -1.097   0.721 -12.749   -0.032   1.377 -12.742    0.094  -1759.13  -211.92  -510.55  -1458.33   991.11  -539.53  1
1998-05-08T00:04:22.5  128.003038   -0.970   0.316 -12.597   -0.203   0.986 -12.598    0.031  -1761.41  -212.03  -502.74  -1460.34   992.42  -531.75  1
1998-05-08T00:04:27.5  128.003096   -1.267   0.637 -12.603   -0.219   1.423 -12.601    0.086  -1763.65  -212.14  -494.91  -1462.33   993.72  -523.96  1
1998-05-08T00:04:32.5  128.003154   -0.981   0.668 -12.533    0.016   1.260 -12.526    0.057  -1765.87  -212.24  -487.08  -1464.29   994.99  -516.16  1
1998-05-08T00:04:37.5  128.003212   -1.373   0.245 -12.838   -0.549   1.198 -12.847    0.065  -1768.05  -212.34  -479.23  -1466.22   996.25  -508.36  1
1998-05-08T00:04:42.5  128.003270   -1.363  -0.249 -12.661   -0.868   0.815 -12.681    0.125  -1770.20  -212.43  -471.38  -1468.13   997.49  -500.54  1
1998-05-08T00:04:47.5  128.003328   -1.369  -0.370 -12.400   -0.958   0.725 -12.423    0.073  -1772.31  -212.52  -463.52  -1470.01   998.71  -492.71  1
1998-05-08T00:04:52.5  128.003385   -1.521  -0.085 -12.272   -0.890   1.039 -12.290    0.048  -1774.39  -212.61  -455.65  -1471.86   999.91  -484.88  1
1998-05-08T00:04:57.5  128.003443   -1.611  -0.369 -12.194   -1.146   0.881 -12.220    0.047  -1776.43  -212.69  -447.77  -1473.67  1001.09  -477.03  1
1998-05-08T00:05:02.5  128.003501   -1.363  -1.401 -12.206   -1.630  -0.063 -12.253    0.050  -1778.44  -212.77  -439.88  -1475.46  1002.25  -469.18  1
1998-05-08T00:05:07.5  128.003559   -0.102  -3.014 -12.046   -1.730  -2.109 -12.114    0.144  -1780.41  -212.84  -431.99  -1477.22  1003.39  -461.31  1
1998-05-08T00:05:12.5  128.003617    0.584  -0.851 -12.604    0.214  -0.912 -12.612    0.200  -1782.35  -212.91  -424.08  -1478.95  1004.51  -453.44  1
1998-05-08T00:05:17.5  128.003675    0.285   0.107 -12.786    0.617   0.011 -12.775    0.025  -1784.25  -212.98  -416.17  -1480.65  1005.61  -445.55  1
1998-05-08T00:05:22.5  128.003733    0.867   0.933 -12.830    1.598   0.259 -12.791    0.075  -1786.11  -213.04  -408.24  -1482.32  1006.69  -437.66  1
1998-05-08T00:05:27.5  128.003791    0.850   1.413 -12.627    1.892   0.632 -12.577    0.065  -1787.94  -213.09  -400.31  -1483.96  1007.75  -429.76  1
1998-05-08T00:05:32.5  128.003848    1.256   1.231 -12.479    2.077   0.228 -12.427    0.069  -1789.74  -213.15  -392.38  -1485.58  1008.79  -421.85  1
1998-05-08T00:05:37.5  128.003906    0.998   2.999 -12.655    3.038   1.738 -12.565    0.203  -1791.50  -213.19  -384.43  -1487.16  1009.81  -413.94  1
1998-05-08T00:05:42.5  128.003964    0.724   3.342 -12.747    3.057   2.177 -12.653    0.141  -1793.23  -213.24  -376.48  -1488.72  1010.82  -406.01  1
1998-05-08T00:05:47.5  128.004022    0.065   2.017 -12.897    1.697   1.604 -12.843    0.141  -1794.93  -213.28  -368.52  -1490.25  1011.80  -398.08  1
1998-05-08T00:05:52.5  128.004080   -0.349   0.336 -13.025    0.292   0.601 -13.017    0.083  -1796.59  -213.31  -360.55  -1491.75  1012.77  -390.14  1
1998-05-08T00:05:57.5  128.004138   -0.409  -0.329 -13.044   -0.186   0.135 -13.052    0.034  -1798.21  -213.35  -352.58  -1493.23  1013.71  -382.19  1
1998-05-08T00:06:02.5  128.004196   -0.670   0.030 -13.109   -0.149   0.578 -13.113    0.098  -1799.80  -213.37  -344.60  -1494.67  1014.63  -374.24  1
1998-05-08T00:06:07.5  128.004253   -1.014   0.030 -13.355   -0.403   0.805 -13.363    0.035  -1801.35  -213.40  -336.61  -1496.08  1015.54  -366.28  1
1998-05-08T00:06:12.5  128.004311   -0.514  -0.348 -13.134   -0.277   0.190 -13.144    0.136  -1802.87  -213.41  -328.61  -1497.46  1016.42  -358.31  1
1998-05-08T00:06:17.5  128.004369   -0.361   0.067 -12.917    0.104   0.403 -12.915    0.128  -1804.35  -213.43  -320.61  -1498.81  1017.28  -350.33  1
1998-05-08T00:06:22.5  128.004427   -0.792   0.508 -12.663    0.058   1.017 -12.657    0.044  -1805.79  -213.44  -312.60  -1500.13  1018.12  -342.34  1
1998-05-08T00:06:27.5  128.004485   -0.692   0.359 -12.716    0.038   0.839 -12.713    0.015  -1807.20  -213.44  -304.59  -1501.42  1018.95  -334.35  1
1998-05-08T00:06:32.5  128.004543   -0.812   0.232 -12.572   -0.140   0.819 -12.573    0.063  -1808.58  -213.45  -296.57  -1502.68  1019.75  -326.36  1
1998-05-08T00:06:37.5  128.004601   -0.960   0.539 -12.671   -0.048   1.149 -12.666    0.058  -1809.92  -213.44  -288.54  -1503.92  1020.54  -318.35  1
1998-05-08T00:06:42.5  128.004659   -1.125   1.141 -12.743    0.220   1.714 -12.726    0.045  -1811.22  -213.44  -280.51  -1505.13  1021.30  -310.34  1
1998-05-08T00:06:47.5  128.004716   -1.488   1.295 -12.392    0.036   2.064 -12.377    0.133  -1812.50  -213.43  -272.48  -1506.31  1022.05  -302.33  1
1998-05-08T00:06:52.5  128.004774   -1.585   0.620 -12.312   -0.479   1.614 -12.315    0.021  -1813.74  -213.41  -264.44  -1507.46  1022.77  -294.31  1
1998-05-08T00:06:57.5  128.004832   -1.631   0.319 -12.302   -0.710   1.417 -12.312    0.035  -1814.94  -213.39  -256.39  -1508.58  1023.48  -286.28  1
1998-05-08T00:07:02.5  128.004890   -1.512   0.551 -12.343   -0.468   1.515 -12.346    0.045  -1816.10  -213.37  -248.34  -1509.67  1024.17  -278.25  1
1998-05-08T00:07:07.5  128.004948   -1.434   0.788 -12.628   -0.247   1.647 -12.624    0.106  -1817.23  -213.34  -240.28  -1510.72  1024.83  -270.21  1
1998-05-08T00:07:12.5  128.005006   -1.489   1.275 -12.674    0.029   2.053 -12.659    0.115  -1818.32  -213.31  -232.22  -1511.75  1025.47  -262.16  1
1998-05-08T00:07:17.5  128.005064   -1.704   1.103 -12.671   -0.245   2.062 -12.663    0.053  -1819.37  -213.27  -224.15  -1512.75  1026.09  -254.11  1
1998-05-08T00:07:22.5  128.005122   -1.831   0.262 -12.546   -0.893   1.506 -12.560    0.125  -1820.39  -213.23  -216.08  -1513.72  1026.70  -246.06  1
1998-05-08T00:07:27.5  128.005179   -1.606  -0.245 -12.795   -1.046   0.977 -12.818    0.119  -1821.38  -213.19  -208.01  -1514.66  1027.28  -238.00  1
1998-05-08T00:07:32.5  128.005237   -0.969  -0.840 -12.940   -0.947   0.112 -12.968    0.103  -1822.33  -213.14  -199.93  -1515.57  1027.84  -229.94  1
1998-05-08T00:07:37.5  128.005295   -0.385  -1.822 -12.987   -1.143  -1.013 -13.031    0.074  -1823.24  -213.09  -191.85  -1516.45  1028.39  -221.87  1
1998-05-08T00:07:42.5  128.005353    0.231  -1.909 -13.001   -0.732  -1.480 -13.039    0.109  -1824.13  -213.03  -183.76  -1517.30  1028.92  -213.80  1
1998-05-08T00:07:47.5  128.005411   -0.019  -1.269 -13.262   -0.497  -0.830 -13.288    0.068  -1824.97  -212.97  -175.67  -1518.13  1029.42  -205.72  1
1998-05-08T00:07:52.5  128.005469   -0.946  -0.840 -13.294   -0.920   0.100 -13.322    0.084  -1825.78  -212.91  -167.58  -1518.92  1029.91  -197.64  1
1998-05-08T00:07:57.5  128.005527   -0.029  -1.952 -13.116   -0.954  -1.342 -13.158    0.058  -1826.56  -212.84  -159.48  -1519.69  1030.37  -189.56  1
1998-05-08T00:08:02.5  128.005584   -0.093  -0.892 -13.140   -0.312  -0.497 -13.158    0.194  -1827.30  -212.76  -151.38  -1520.42  1030.82  -181.47  1
1998-05-08T00:08:07.5  128.005642    0.278  -0.472 -12.924    0.239  -0.422 -12.927    0.106  -1828.00  -212.69  -143.28  -1521.13  1031.24  -173.38  1
1998-05-08T00:08:12.5  128.005700    0.425  -0.104 -12.655    0.582  -0.241 -12.646    0.096  -1828.66  -212.60  -135.17  -1521.80  1031.64  -165.28  1
1998-05-08T00:08:17.5  128.005758    0.693  -0.185 -12.840    0.737  -0.475 -12.830    0.235  -1829.29  -212.52  -127.06  -1522.44  1032.02  -157.19  1
1998-05-08T00:08:22.5  128.005816    0.654  -0.336 -12.943    0.612  -0.564 -12.937    0.073  -1829.88  -212.43  -118.95  -1523.05  1032.39  -149.09  1
1998-05-08T00:08:27.5  128.005874    0.237  -0.045 -12.998    0.487  -0.071 -12.991    0.078  -1830.44  -212.33  -110.84  -1523.64  1032.73  -140.98  1
1998-05-08T00:08:32.5  128.005932    0.225   0.632 -12.641    0.909   0.447 -12.619    0.077  -1830.96  -212.23  -102.72  -1524.19  1033.05  -132.87  1
1998-05-08T00:08:37.5  128.005990    0.307   0.213 -12.762    0.702   0.078 -12.748    0.106  -1831.45  -212.13   -94.61  -1524.72  1033.36  -124.77  1
1998-05-08T00:08:42.5  128.006047    0.649  -0.799 -12.797    0.303  -0.913 -12.802    0.045  -1831.90  -212.02   -86.49  -1525.22  1033.64  -116.65  1
1998-05-08T00:08:47.5  128.006105    0.903  -0.917 -12.867    0.421  -1.167 -12.872    0.051  -1832.32  -211.91   -78.37  -1525.68  1033.90  -108.54  1
1998-05-08T00:08:52.5  128.006163    0.932  -0.620 -12.762    0.634  -0.962 -12.759    0.087  -1832.71  -211.80   -70.25  -1526.12  1034.15  -100.42  1
1998-05-08T00:08:57.5  128.006221    1.304  -0.920 -12.740    0.719  -1.432 -12.739    0.085  -1833.05  -211.68   -62.12  -1526.53  1034.37   -92.31  1
1998-05-08T00:09:02.5  128.006279    1.427  -1.070 -12.920    0.720  -1.624 -12.921    0.071  -1833.36  -211.56   -54.00  -1526.91  1034.58   -84.19  1
1998-05-08T00:09:07.5  128.006337    1.149  -1.257 -13.003    0.390  -1.584 -13.012    0.074  -1833.64  -211.43   -45.87  -1527.26  1034.76   -76.06  1
1998-05-08T00:09:12.5  128.006395    1.008  -1.107 -13.133    0.384  -1.377 -13.140    0.034  -1833.87  -211.30   -37.74  -1527.57  1034.92   -67.94  1
1998-05-08T00:09:17.5  128.006453    1.066  -1.169 -12.929    0.382  -1.464 -12.937    0.100  -1834.07  -211.16   -29.62  -1527.86  1035.06   -59.82  1
1998-05-08T00:09:22.5  128.006510    1.263  -1.378 -12.816    0.393  -1.752 -12.826    0.053  -1834.23  -211.02   -21.49  -1528.11  1035.18   -51.69  1
1998-05-08T00:09:27.5  128.006568    0.986  -0.800 -12.773    0.558  -1.134 -12.774    0.059  -1834.36  -210.88   -13.36  -1528.34  1035.28   -43.56  1
1998-05-08T00:09:32.5  128.006626    0.470   0.026 -12.815    0.706  -0.170 -12.803    0.057  -1834.45  -210.73    -5.23  -1528.54  1035.36   -35.44  1
1998-05-08T00:09:37.5  128.006684    0.249  -0.204 -12.787    0.388  -0.201 -12.784    0.099  -1834.51  -210.58     2.90  -1528.71  1035.42   -27.31  1
1998-05-08T00:09:42.5  128.006742    0.178  -0.425 -12.764    0.188  -0.322 -12.767    0.266  -1834.54  -210.42    11.03  -1528.85  1035.46   -19.18  1
1998-05-08T00:09:47.5  128.006800    1.266  -2.239 -11.082   -0.210  -2.423 -11.113    0.477  -1834.53  -210.26    19.16  -1528.96  1035.49   -11.05  1
1998-05-08T00:09:52.5  128.006858    2.014  -1.807 -10.352    0.619  -2.589 -10.363    0.053  -1834.48  -210.10    27.28  -1529.04  1035.49    -2.92  1
1998-05-08T00:09:57.5  128.006916    2.285  -1.722 -10.666    0.888  -2.698 -10.672    0.178  -1834.40  -209.93    35.41  -1529.09  1035.47     5.21  1
1998-05-08T00:10:02.5  128.006973    2.435  -1.468 -11.249    1.183  -2.598 -11.247    0.177  -1834.28  -209.76    43.54  -1529.12  1035.43    13.34  1
1998-05-08T00:10:07.5  128.007031    2.577  -1.243 -11.992    1.456  -2.513 -11.981    0.166  -1834.13  -209.58    51.66  -1529.10  1035.37    21.46  1
1998-05-08T00:10:12.5  128.007089    2.174  -0.799 -12.631    1.456  -1.908 -12.615    0.218  -1833.93  -209.40    59.79  -1529.06  1035.29    29.59  1
1998-05-08T00:10:17.5  128.007147    2.163  -0.815 -12.849    1.443  -1.911 -12.834    0.070  -1833.70  -209.21    67.91  -1528.99  1035.19    37.72  1
1998-05-08T00:10:22.5  128.007205    1.893  -0.715 -12.856    1.304  -1.659 -12.843    0.029  -1833.44  -209.02    76.04  -1528.89  1035.07    45.85  1
1998-05-08T00:10:27.5  128.007263    1.998  -1.089 -12.861    1.140  -2.011 -12.854    0.036  -1833.14  -208.83    84.16  -1528.76  1034.92    53.97  1
1998-05-08T00:10:32.5  128.007321    1.564  -0.803 -12.999    1.000  -1.510 -12.992    0.078  -1832.80  -208.63    92.28  -1528.60  1034.76    62.10  1
1998-05-08T00:10:37.5  128.007378    1.199  -0.205 -13.230    1.118  -0.816 -13.214    0.034  -1832.43  -208.43   100.39  -1528.41  1034.58    70.22  1
1998-05-08T00:10:42.5  128.007436    1.100  -0.973 -13.205    0.543  -1.335 -13.208    0.034  -1832.03  -208.23   108.51  -1528.19  1034.38    78.35  1
1998-05-08T00:10:47.5  128.007494    1.379  -0.372 -13.165    1.145  -1.061 -13.150    0.070  -1831.59  -208.02   116.62  -1527.95  1034.16    86.47  1
1998-05-08T00:10:52.5  128.007552    0.928   2.384 -13.384    2.603   1.325 -13.310    0.108  -1831.12  -207.81   124.74  -1527.67  1033.93    94.59  1
1998-05-08T00:10:57.5  128.007610    0.089   3.535 -12.376    2.689   2.737 -12.286    0.502  -1830.61  -207.59   132.84  -1527.37  1033.67   102.70  1
1998-05-08T00:11:02.5  128.007668   -0.473   1.282 -12.228    0.792   1.392 -12.199    0.120  -1830.06  -207.37   140.95  -1527.03  1033.38   110.82  1
1998-05-08T00:11:07.5  128.007726   -0.792   0.563 -12.672    0.094   1.057 -12.664    0.081  -1829.48  -207.14   149.05  -1526.66  1033.08   118.93  1
1998-05-08T00:11:12.5  128.007784   -0.706   1.728 -12.913    0.924   1.888 -12.877    0.141  -1828.85  -206.91   157.15  -1526.27  1032.76   127.04  1
1998-05-08T00:11:17.5  128.007841   -0.560   2.000 -13.141    1.217   2.002 -13.096    0.110  -1828.20  -206.68   165.25  -1525.84  1032.42   135.15  1
1998-05-08T00:11:22.5  128.007899   -0.712   1.372 -13.176    0.694   1.625 -13.149    0.126  -1827.50  -206.44   173.35  -1525.38  1032.05   143.26  1
1998-05-08T00:11:27.5  128.007957   -0.823   1.708 -13.228    0.830   1.952 -13.194    0.127  -1826.77  -206.20   181.44  -1524.89  1031.67   151.36  1
1998-05-08T00:11:32.5  128.008015   -0.832   1.543 -12.755    0.704   1.829 -12.725    0.061  -1826.01  -205.95   189.52  -1524.37  1031.27   159.46  1
1998-05-08T00:11:37.5  128.008073   -0.533   0.836 -13.013    0.477   1.100 -12.996    0.110  -1825.22  -205.71   197.61  -1523.83  1030.85   167.56  1
1998-05-08T00:11:42.5  128.008131   -0.228   0.333 -12.744    0.374   0.516 -12.735    0.127  -1824.38  -205.45   205.69  -1523.26  1030.40   175.65  1
1998-05-08T00:11:47.5  128.008189   -0.233  -0.300 -12.623   -0.045   0.039 -12.629    0.065  -1823.52  -205.20   213.76  -1522.66  1029.94   183.74  1
1998-05-08T00:11:52.5  128.008247   -0.162  -0.606 -12.830   -0.186  -0.238 -12.842    0.082  -1822.62  -204.93   221.84  -1522.02  1029.46   191.83  1
1998-05-08T00:11:57.5  128.008304   -0.844   0.167 -12.306   -0.214   0.788 -12.309    0.285  -1821.68  -204.67   229.90  -1521.36  1028.96   199.91  1
1998-05-08T00:12:02.5  128.008362   -0.832  -0.046 -11.847   -0.355   0.615 -11.855    0.053  -1820.71  -204.40   237.97  -1520.67  1028.44   207.99  1
1998-05-08T00:12:07.5  128.008420   -0.869   0.020 -11.776   -0.341   0.688 -11.783    0.052  -1819.70  -204.13   246.03  -1519.95  1027.90   216.07  1
1998-05-08T00:12:12.5  128.008478   -0.993  -0.011 -11.838   -0.454   0.746 -11.847    0.074  -1818.65  -203.85   254.08  -1519.19  1027.33   224.14  1
1998-05-08T00:12:17.5  128.008536   -0.944   0.200 -11.999   -0.275   0.875 -12.003    0.108  -1817.57  -203.57   262.13  -1518.41  1026.75   232.21  1
1998-05-08T00:12:22.5  128.008594   -0.682   0.284 -11.792   -0.028   0.767 -11.791    0.029  -1816.45  -203.28   270.17  -1517.59  1026.15   240.27  1
1998-05-08T00:12:27.5  128.008652   -0.833   0.048 -11.868   -0.294   0.687 -11.874    0.070  -1815.29  -203.00   278.21  -1516.75  1025.52   248.32  1
1998-05-08T00:12:32.5  128.008709   -0.628   0.064 -11.717   -0.132   0.564 -11.720    0.104  -1814.11  -202.70   286.24  -1515.88  1024.88   256.38  1
1998-05-08T00:12:37.5  128.008767    0.009  -0.454 -11.642    0.013  -0.245 -11.648    0.034  -1812.89  -202.41   294.27  -1514.98  1024.22   264.42  1
1998-05-08T00:12:42.5  128.008825    0.164  -1.573 -11.769   -0.595  -1.194 -11.800    0.074  -1811.63  -202.11   302.29  -1514.05  1023.54   272.47  1
1998-05-08T00:12:47.5  128.008883   -0.048  -2.158 -11.285   -1.149  -1.504 -11.333    0.209  -1810.34  -201.80   310.31  -1513.10  1022.84   280.51  1
1998-05-08T00:12:52.5  128.008941    0.362  -1.963 -10.986   -0.719  -1.626 -11.024    0.061  -1809.02  -201.49   318.32  -1512.11  1022.12   288.54  1
1998-05-08T00:12:57.5  128.008999    0.639  -1.711 -10.993   -0.344  -1.615 -11.020    0.102  -1807.66  -201.18   326.32  -1511.10  1021.38   296.56  1
1998-05-08T00:13:02.5  128.009057    0.951  -1.642 -10.809   -0.066  -1.767 -10.831    0.081  -1806.26  -200.87   334.32  -1510.05  1020.62   304.58  1
1998-05-08T00:13:07.5  128.009115    1.171  -0.726 -11.363    0.710  -1.211 -11.360    0.141  -1804.82  -200.55   342.31  -1508.97  1019.84   312.60  1
1998-05-08T00:13:12.5  128.009172    0.804   0.907 -11.841    1.507   0.272 -11.804    0.149  -1803.35  -200.22   350.29  -1507.87  1019.03   320.61  1
1998-05-08T00:13:17.5  128.009230    0.419   1.676 -12.299    1.727   1.110 -12.249    0.105  -1801.85  -199.89   358.27  -1506.73  1018.21   328.61  1
1998-05-08T00:13:22.5  128.009288    0.237   1.483 -12.164    1.460   1.081 -12.121    0.083  -1800.31  -199.56   366.24  -1505.56  1017.37   336.60  1
1998-05-08T00:13:27.5  128.009346    0.533   0.913 -12.283    1.316   0.457 -12.249    0.040  -1798.73  -199.23   374.20  -1504.37  1016.51   344.59  1
1998-05-08T00:13:32.5  128.009404    1.004   0.838 -12.391    1.628   0.094 -12.353    0.073  -1797.12  -198.89   382.16  -1503.14  1015.62   352.57  1
1998-05-08T00:13:37.5  128.009462    1.430   0.168 -12.471    1.518  -0.690 -12.442    0.061  -1795.48  -198.55   390.11  -1501.89  1014.73   360.55  1
1998-05-08T00:13:42.5  128.009520    1.190   0.536 -12.351    1.572  -0.255 -12.317    0.052  -1793.80  -198.20   398.05  -1500.61  1013.81   368.52  1
